discrete_classification,discrete_classification-proba,bare-coverfraction,urban-coverfraction,crops-coverfraction,grass-coverfraction,moss-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,shrub-coverfraction,snow-coverfraction,tree-coverfraction,forest_type,data-density-indicator,system:index,name
40,78,2,0,80,7,0,0,9,5,0,6,0,81,1356,node1356
40,99,0,0,100,0,0,0,0,0,0,0,,81,1357,node1357
40,66,0,0,77,0,0,0,0,14,0,9,0,78,1358,node1358
40,96,0,0,96,0,0,0,0,4,0,0,,78,1359,node1359
40,96,0,0,100,0,0,0,0,0,0,0,,77,1360,node1360
40,99,0,0,93,1,0,0,0,4,0,2,0,81,1361,node1361
112,91,0,0,0,20,0,0,0,7,0,73,2,81,1362,node1362
40,81,0,0,78,8,0,0,0,8,0,6,0,79,1363,node1363
50,,0,80,20,0,0,0,0,0,0,0,,82,1364,node1364
80,,0,2,0,23,0,75,15,0,0,0,,78,1365,node1365
40,99,0,0,100,0,0,0,18,0,0,0,,81,1366,node1366
112,65,0,0,0,15,0,0,0,10,0,75,2,81,1367,node1367
40,97,0,0,100,0,0,0,55,0,0,0,,81,1368,node1368
50,,0,100,0,0,0,0,0,0,0,0,,81,1369,node1369
50,,0,64,36,0,0,0,0,0,0,0,,81,1370,node1370
40,97,0,0,100,0,0,0,14,0,0,0,,80,1371,node1371
122,54,2,30,16,18,0,0,0,7,0,27,2,81,1372,node1372
126,41,0,0,16,18,0,0,0,13,0,53,0,78,1373,node1373
50,,0,67,10,6,0,0,0,4,0,13,0,77,1374,node1374
40,87,0,0,84,5,0,0,30,11,0,0,,82,1375,node1375
40,95,0,0,98,0,0,0,4,0,0,2,0,80,1376,node1376
112,97,0,0,0,8,0,0,0,10,0,82,2,81,1377,node1377
40,99,0,0,98,0,0,0,0,2,0,0,,80,1378,node1378
40,87,0,0,90,0,0,0,0,7,0,3,0,81,1379,node1379
40,98,0,16,82,0,0,0,0,0,0,2,0,81,1380,node1380
112,72,0,0,0,13,0,0,0,9,0,78,2,80,1381,node1381
40,99,0,0,100,0,0,0,0,0,0,0,,77,1382,node1382
50,,0,63,3,4,0,0,0,4,0,26,0,81,1383,node1383
122,41,6,0,22,20,0,0,0,11,0,41,2,76,1384,node1384
50,,0,98,0,0,0,0,0,0,0,2,0,81,1385,node1385
40,97,0,0,98,0,0,0,56,0,0,2,0,80,1386,node1386
40,90,0,0,90,0,0,0,0,6,0,4,0,76,1387,node1387
122,44,2,0,17,16,0,0,0,8,0,57,2,80,1388,node1388
122,39,4,0,7,28,0,0,0,13,0,48,2,75,1389,node1389
50,,0,62,10,8,0,0,0,2,0,18,0,80,1390,node1390
50,,0,70,9,2,0,0,0,0,0,19,0,81,1391,node1391
50,,0,97,3,0,0,0,0,0,0,0,,82,1392,node1392
40,98,0,0,100,0,0,0,12,0,0,0,,81,1393,node1393
40,97,0,0,85,7,0,0,13,4,0,4,0,82,1394,node1394
40,96,0,0,91,0,0,0,45,7,0,2,0,82,1395,node1395
40,97,0,0,98,0,0,0,0,0,0,2,0,87,1396,node1396
40,97,0,0,100,0,0,0,9,0,0,0,,82,1397,node1397
40,93,0,0,95,0,0,0,15,5,0,0,,82,1398,node1398
40,97,0,0,100,0,0,0,0,0,0,0,,81,1399,node1399
50,,0,90,6,4,0,0,0,0,0,0,,75,1400,node1400
40,55,2,43,26,16,0,0,0,10,0,3,0,75,1401,node1401
50,,0,70,17,13,0,0,0,0,0,0,,75,1402,node1402
50,,0,90,3,7,0,0,0,0,0,0,,75,1403,node1403
50,,0,94,3,3,0,0,0,0,0,0,,75,1404,node1404
50,,0,100,0,0,0,0,0,0,0,0,,76,1405,node1405
50,,0,68,16,10,0,0,0,1,0,5,0,77,1406,node1406
50,,0,68,16,10,0,0,0,1,0,5,0,77,1407,node1407
50,,0,68,16,10,0,0,0,1,0,5,0,77,1408,node1408
50,,0,70,17,13,0,0,0,0,0,0,,75,1409,node1409
50,,0,90,6,4,0,0,0,0,0,0,,75,1410,node1410
50,,0,75,25,0,0,0,0,0,0,0,,76,1411,node1411
50,,0,75,25,0,0,0,0,0,0,0,,76,1412,node1412
50,,0,90,6,4,0,0,0,0,0,0,,75,1413,node1413
50,,0,95,5,0,0,0,0,0,0,0,,77,1414,node1414
50,,0,100,0,0,0,0,0,0,0,0,,76,1415,node1415
112,76,0,0,0,0,0,0,0,0,0,100,2,34,1416,node1416
112,96,0,0,0,0,0,0,0,0,0,100,2,34,1417,node1417
112,96,0,0,0,0,0,0,0,0,0,100,2,34,1418,node1418
112,59,0,0,0,0,0,0,0,0,0,100,2,34,1419,node1419
112,76,0,0,0,0,0,0,0,0,0,100,2,34,1420,node1420
112,98,0,0,0,13,0,0,0,0,0,87,2,34,1421,node1421
112,96,0,0,0,0,0,0,0,0,0,100,2,34,1422,node1422
112,96,0,0,0,0,0,0,0,0,0,100,2,34,1423,node1423
112,96,0,0,0,0,0,0,0,0,0,100,2,34,1424,node1424
112,59,0,0,0,0,0,0,0,0,0,100,2,34,1425,node1425
112,98,0,0,0,13,0,0,0,0,0,87,2,34,1426,node1426
112,76,0,0,0,0,0,0,0,0,0,100,2,34,1427,node1427
112,98,0,0,0,13,0,0,0,0,0,87,2,34,1428,node1428
112,59,0,0,0,0,0,0,0,0,0,100,2,34,1429,node1429
112,59,0,0,0,0,0,0,0,0,0,100,2,34,1430,node1430
112,76,0,0,0,0,0,0,0,0,0,100,2,34,1431,node1431
112,76,0,0,0,0,0,0,0,0,0,100,2,34,1432,node1432
112,98,0,0,0,13,0,0,0,0,0,87,2,34,1433,node1433
112,98,0,0,0,13,0,0,0,0,0,87,2,34,1434,node1434
112,76,0,0,0,0,0,0,0,0,0,100,2,34,1435,node1435
112,98,0,0,0,13,0,0,0,0,0,87,2,34,1436,node1436
112,98,0,0,0,13,0,0,0,0,0,87,2,34,1437,node1437
112,76,0,0,0,0,0,0,0,0,0,100,2,34,1438,node1438
112,96,0,0,0,0,0,0,0,0,0,100,2,34,1439,node1439
200,,,,,,,,,,,,,,1440,node1440
112,97,0,0,0,7,0,0,0,4,0,89,2,81,1441,node1441
126,32,2,0,20,22,0,0,0,17,0,39,0,81,1442,node1442
112,99,0,0,0,3,0,0,0,0,0,97,2,80,1443,node1443
112,43,3,0,0,24,0,0,0,24,0,49,2,82,1444,node1444
112,99,0,0,0,0,0,0,0,0,0,100,2,79,1445,node1445
40,99,0,1,95,0,0,0,0,1,0,3,0,78,1446,node1446
40,100,0,7,93,0,0,0,45,0,0,0,,77,1447,node1447
200,,,,,,,,,,,,,,1448,node1448
50,,0,100,0,0,0,0,0,0,0,0,,71,1449,node1449
112,100,0,0,0,0,0,0,0,0,0,100,2,62,1450,node1450
112,91,0,1,0,16,0,0,0,0,0,83,2,82,1451,node1451
40,89,0,0,86,0,0,0,0,5,0,9,0,81,1452,node1452
112,84,0,0,0,15,0,0,0,0,0,85,2,77,1453,node1453
112,100,0,0,0,4,0,0,0,0,0,96,2,80,1454,node1454
112,98,0,0,0,0,0,0,0,0,0,100,2,82,1455,node1455
122,55,0,8,10,21,0,0,0,15,0,46,2,76,1456,node1456
112,91,0,0,0,21,0,0,0,11,0,68,2,81,1457,node1457
116,66,2,0,25,7,0,0,0,11,0,55,0,77,1458,node1458
112,58,0,15,0,10,0,0,0,5,0,70,2,80,1459,node1459
50,,0,97,0,3,0,0,0,0,0,0,,72,1460,node1460
112,98,0,0,0,8,0,0,0,0,0,92,2,77,1461,node1461
112,98,0,0,0,0,0,0,0,0,0,100,2,79,1462,node1462
126,44,0,11,15,13,0,0,0,10,0,51,0,80,1463,node1463
122,44,0,31,8,14,0,0,0,10,0,37,2,77,1464,node1464
112,96,0,0,0,11,0,0,0,0,0,89,2,76,1465,node1465
50,,0,94,6,0,0,0,0,0,0,0,,79,1466,node1466
40,73,0,0,80,1,0,0,0,5,0,14,0,78,1467,node1467
126,42,0,50,10,18,0,0,0,7,0,15,0,75,1468,node1468
126,33,4,0,31,11,0,30,18,8,0,16,0,82,1469,node1469
112,48,0,0,0,19,0,0,0,16,0,65,2,81,1470,node1470
40,100,0,4,95,0,0,0,0,0,0,1,0,77,1471,node1471
50,,0,100,0,0,0,0,0,0,0,0,,76,1472,node1472
112,98,0,0,0,12,0,0,0,9,0,79,2,81,1473,node1473
112,80,0,0,0,17,0,0,0,0,0,83,2,81,1474,node1474
122,46,2,14,17,17,0,0,0,12,0,38,2,80,1475,node1475
112,97,0,0,0,7,0,0,0,5,0,88,2,73,1476,node1476
40,32,5,0,30,22,0,0,0,15,0,28,0,79,1477,node1477
112,97,0,0,0,0,0,0,0,0,0,100,2,77,1478,node1478
122,50,2,0,0,25,0,0,0,17,0,56,2,80,1479,node1479
50,,0,100,0,0,0,0,0,0,0,0,,75,1480,node1480
40,36,2,46,20,12,0,0,0,8,0,12,0,80,1481,node1481
112,91,0,0,0,16,0,0,0,11,0,73,2,80,1482,node1482
50,,0,62,0,6,0,0,0,1,0,31,2,76,1483,node1483
112,97,0,0,0,0,0,0,0,0,0,100,2,81,1484,node1484
126,25,0,58,7,8,0,0,0,2,0,25,0,77,1485,node1485
122,44,0,28,0,15,0,0,0,5,0,52,2,80,1486,node1486
122,50,0,53,5,17,0,0,0,3,0,22,2,77,1487,node1487
112,99,0,0,0,0,0,0,0,0,0,100,2,69,1488,node1488
112,96,0,0,0,13,0,0,0,8,0,79,2,82,1489,node1489
112,96,0,0,0,4,0,0,0,4,0,92,2,79,1490,node1490
112,99,0,0,0,0,0,0,0,0,0,100,2,81,1491,node1491
112,99,0,0,0,0,0,0,0,0,0,100,2,77,1492,node1492
112,100,0,0,0,0,0,0,0,0,0,100,2,77,1493,node1493
112,99,0,0,0,0,0,0,0,0,0,100,2,81,1494,node1494
112,99,0,0,0,0,0,0,0,0,0,100,2,82,1495,node1495
112,98,0,0,0,4,0,0,0,0,0,96,2,82,1496,node1496
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1497,node1497
112,99,0,10,0,0,0,0,0,0,0,90,2,82,1498,node1498
122,49,2,1,2,25,0,0,0,11,0,59,2,82,1499,node1499
112,100,0,0,0,0,0,0,0,0,0,100,2,81,1500,node1500
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1501,node1501
112,98,0,0,0,0,0,0,0,0,0,100,2,80,1502,node1502
112,98,0,0,0,0,0,0,0,0,0,100,2,77,1503,node1503
112,100,0,0,0,0,0,0,0,0,0,100,2,71,1504,node1504
126,40,0,0,30,12,0,0,0,15,0,43,0,79,1505,node1505
50,,0,100,0,0,0,0,0,0,0,0,,80,1506,node1506
122,37,5,0,13,21,0,0,0,16,0,45,2,81,1507,node1507
122,46,0,0,13,27,0,0,0,12,0,48,2,80,1508,node1508
40,87,0,0,92,5,0,0,0,3,0,0,,80,1509,node1509
112,48,0,16,0,18,0,0,0,13,0,53,2,76,1510,node1510
112,54,0,37,0,6,0,0,0,2,0,55,2,86,1511,node1511
112,98,0,0,0,4,0,0,0,0,0,96,2,77,1512,node1512
112,98,0,0,0,0,0,0,0,0,0,100,2,76,1513,node1513
112,98,0,0,0,10,0,0,0,0,0,90,2,82,1514,node1514
122,48,0,0,0,19,0,0,0,14,0,67,2,78,1515,node1515
112,93,3,0,0,18,0,0,0,14,0,65,2,78,1516,node1516
112,99,0,0,0,0,0,0,0,0,0,100,2,81,1517,node1517
126,43,0,52,1,12,0,0,0,1,0,34,0,80,1518,node1518
112,79,0,0,0,13,0,0,0,8,0,79,2,80,1519,node1519
112,69,0,0,0,15,0,0,0,0,0,85,2,80,1520,node1520
112,100,0,0,0,0,0,0,0,0,0,100,2,61,1521,node1521
112,100,0,0,0,0,0,0,0,0,0,100,2,70,1522,node1522
112,97,0,0,0,0,0,0,0,0,0,100,2,77,1523,node1523
122,57,1,53,0,10,0,0,0,2,0,34,2,77,1524,node1524
112,87,0,0,0,0,0,0,0,0,0,100,2,76,1525,node1525
112,99,0,0,0,0,0,0,0,0,0,100,2,74,1526,node1526
112,97,0,10,0,5,0,0,0,8,0,77,2,80,1527,node1527
112,98,0,0,0,8,0,0,0,4,0,88,2,82,1528,node1528
112,100,0,0,0,0,0,0,0,0,0,100,2,75,1529,node1529
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1530,node1530
112,91,0,0,0,23,0,0,0,13,0,64,2,82,1531,node1531
112,48,2,0,0,19,0,0,0,6,0,73,2,86,1532,node1532
112,98,0,0,0,4,0,0,0,0,0,96,2,83,1533,node1533
112,65,0,0,0,16,0,0,0,8,0,76,2,79,1534,node1534
112,98,0,0,0,0,0,0,0,0,0,100,2,81,1535,node1535
112,100,0,0,0,0,0,0,0,0,0,100,2,69,1536,node1536
40,99,0,0,98,0,0,0,0,0,0,2,0,82,1537,node1537
112,70,0,0,0,20,0,0,0,0,0,80,2,82,1538,node1538
122,42,3,0,9,27,0,0,0,16,0,45,2,77,1539,node1539
126,31,2,0,10,22,0,0,0,11,0,55,0,82,1540,node1540
112,99,0,0,0,0,0,0,0,0,0,100,2,71,1541,node1541
112,99,0,0,0,0,0,0,0,0,0,100,2,62,1542,node1542
112,91,0,0,0,17,0,0,0,11,0,72,2,81,1543,node1543
112,99,0,0,0,0,0,0,0,0,0,100,2,69,1544,node1544
112,100,0,0,0,0,0,0,0,0,0,100,2,71,1545,node1545
112,96,0,0,0,0,0,0,0,0,0,100,2,34,1546,node1546
112,99,0,0,0,0,0,0,0,0,0,100,2,79,1547,node1547
40,98,0,0,100,0,0,0,0,0,0,0,,82,1548,node1548
112,60,0,0,0,23,0,0,0,0,0,77,2,86,1549,node1549
112,99,0,5,0,6,0,0,0,5,0,84,2,82,1550,node1550
50,,0,100,0,0,0,0,0,0,0,0,,77,1551,node1551
112,70,0,0,0,11,0,0,0,0,0,89,2,33,1552,node1552
112,50,0,0,0,17,0,0,0,14,0,69,2,78,1553,node1553
40,64,0,0,67,11,0,0,0,12,0,10,0,77,1554,node1554
116,48,0,0,0,24,0,0,0,22,0,54,0,76,1555,node1555
40,99,0,0,100,0,0,0,0,0,0,0,,81,1556,node1556
40,75,0,0,76,5,0,0,0,6,0,13,0,81,1557,node1557
40,97,0,0,100,0,0,0,0,0,0,0,,82,1558,node1558
126,36,0,0,19,15,0,0,54,9,0,57,0,80,1559,node1559
50,,0,74,0,4,0,0,0,0,0,22,0,76,1560,node1560
40,98,0,0,100,0,0,0,0,0,0,0,,82,1561,node1561
40,99,0,0,89,0,0,0,0,6,0,5,0,80,1562,node1562
40,100,0,0,100,0,0,0,69,0,0,0,,78,1563,node1563
50,,0,100,0,0,0,0,0,0,0,0,,77,1564,node1564
40,89,0,0,89,0,0,0,0,4,0,7,0,76,1565,node1565
40,38,0,51,24,14,0,0,0,6,0,5,0,81,1566,node1566
112,54,0,26,2,16,0,0,0,4,0,52,2,77,1567,node1567
40,96,0,0,93,0,0,0,15,7,0,0,,81,1568,node1568
40,99,0,0,100,0,0,0,0,0,0,0,,80,1569,node1569
40,100,0,0,99,0,0,0,0,0,0,1,0,82,1570,node1570
40,82,0,8,82,5,0,0,0,2,0,3,0,77,1571,node1571
40,95,1,0,99,0,0,0,81,0,0,0,,81,1572,node1572
40,97,0,0,100,0,0,0,24,0,0,0,,82,1573,node1573
40,100,0,0,96,0,0,0,0,2,0,2,0,77,1574,node1574
40,99,0,0,100,0,0,0,6,0,0,0,,78,1575,node1575
40,96,0,0,100,0,0,0,0,0,0,0,,82,1576,node1576
40,84,0,3,78,0,0,0,0,1,0,18,0,82,1577,node1577
40,100,0,0,100,0,0,0,3,0,0,0,,78,1578,node1578
40,98,0,32,68,0,0,0,0,0,0,0,,77,1579,node1579
116,42,0,16,6,13,0,0,0,19,0,46,0,81,1580,node1580
40,98,0,0,100,0,0,0,0,0,0,0,,78,1581,node1581
40,33,4,0,39,29,0,1,6,15,0,12,0,80,1582,node1582
40,99,0,8,92,0,0,0,0,0,0,0,,77,1583,node1583
40,53,4,0,47,12,0,0,0,15,0,22,0,77,1584,node1584
112,98,0,0,0,9,0,0,0,0,0,91,2,81,1585,node1585
200,,,,,,,,,,,,,,1586,node1586
40,99,0,0,97,0,0,0,0,0,0,3,0,78,1587,node1587
40,40,7,0,30,26,0,0,0,18,0,19,0,76,1588,node1588
50,,0,100,0,0,0,0,0,0,0,0,,69,1589,node1589
122,57,2,8,17,23,0,0,0,13,0,37,2,80,1590,node1590
80,,0,0,0,0,0,100,0,0,0,0,,82,1591,node1591
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1592,node1592
122,36,4,0,15,21,0,0,0,13,0,47,2,81,1593,node1593
112,99,0,0,0,7,0,0,0,7,0,86,2,80,1594,node1594
112,74,0,0,0,15,0,0,0,13,0,72,2,77,1595,node1595
50,,0,88,0,2,0,0,0,0,0,10,0,81,1596,node1596
112,52,1,0,0,13,0,0,0,19,0,67,2,78,1597,node1597
112,52,4,0,4,18,0,0,0,12,0,62,2,81,1598,node1598
112,90,0,0,5,25,0,0,0,11,0,59,2,77,1599,node1599
112,69,0,0,0,16,0,0,0,0,0,84,2,34,1600,node1600
112,100,0,0,0,0,0,0,0,0,0,100,2,71,1601,node1601
126,29,3,0,16,24,0,0,0,16,0,41,0,80,1602,node1602
112,100,0,0,0,0,0,0,0,0,0,100,2,70,1603,node1603
50,,0,78,0,0,0,0,0,0,0,22,2,77,1604,node1604
112,93,0,0,0,18,0,0,0,13,0,69,2,77,1605,node1605
112,100,0,0,0,0,0,0,0,0,0,100,2,70,1606,node1606
112,48,0,12,0,20,0,0,0,9,0,59,2,79,1607,node1607
116,56,2,0,11,10,0,0,0,22,0,55,0,79,1608,node1608
112,97,0,0,0,12,0,0,0,12,0,76,2,86,1609,node1609
126,40,0,53,3,10,0,0,0,4,0,30,0,76,1610,node1610
50,,0,90,3,3,0,0,0,0,0,4,0,73,1611,node1611
50,,0,95,0,0,0,0,0,0,0,5,0,74,1612,node1612
40,40,2,30,26,19,0,0,0,9,0,14,0,71,1613,node1613
112,99,0,0,0,0,0,0,0,0,0,100,2,74,1614,node1614
112,99,0,0,0,6,0,0,0,0,0,94,2,70,1615,node1615
50,,0,77,2,1,0,0,0,0,0,20,0,76,1616,node1616
50,,0,96,0,4,0,0,0,0,0,0,,60,1617,node1617
112,99,0,0,0,0,0,0,0,0,0,100,2,79,1618,node1618
112,55,1,11,0,12,0,0,0,4,0,72,2,81,1619,node1619
112,98,1,0,0,7,0,0,0,6,0,86,2,78,1620,node1620
112,98,0,0,0,12,0,0,0,6,0,82,2,74,1621,node1621
112,99,0,0,0,0,0,0,0,0,0,100,2,44,1622,node1622
112,100,0,0,0,0,0,0,0,0,0,100,2,72,1623,node1623
112,100,0,0,0,0,0,0,0,0,0,100,2,72,1624,node1624
126,33,4,0,15,20,0,0,0,15,0,46,0,74,1625,node1625
126,39,0,12,14,14,0,0,0,14,0,46,0,75,1626,node1626
112,100,0,0,0,2,0,0,0,0,0,98,2,74,1627,node1627
50,,0,100,0,0,0,0,0,0,0,0,,69,1628,node1628
112,99,0,0,0,0,0,0,0,0,0,100,2,80,1629,node1629
112,56,0,0,0,19,0,0,0,9,0,72,2,75,1630,node1630
112,99,0,0,0,0,0,0,0,0,0,100,2,69,1631,node1631
112,98,0,0,0,10,0,0,0,0,0,90,2,76,1632,node1632
112,51,0,0,0,18,0,0,0,20,0,62,2,82,1633,node1633
112,99,2,0,0,10,0,0,0,0,0,88,2,75,1634,node1634
112,65,0,0,0,14,0,0,0,0,0,86,2,76,1635,node1635
122,47,0,2,0,22,0,0,0,21,0,55,2,80,1636,node1636
112,100,0,0,0,0,0,0,0,0,0,100,2,80,1637,node1637
40,33,0,10,25,15,0,0,0,12,0,38,0,76,1638,node1638
200,,,,,,,,,,,,,,1639,node1639
112,100,0,0,0,3,0,0,0,0,0,97,2,77,1640,node1640
112,98,1,0,0,10,0,0,0,0,0,89,2,81,1641,node1641
112,97,0,0,0,12,0,0,0,0,0,88,2,80,1642,node1642
50,,0,100,0,0,0,0,0,0,0,0,,70,1643,node1643
50,,0,80,20,0,0,0,0,0,0,0,,79,1644,node1644
40,99,0,0,100,0,0,0,0,0,0,0,,76,1645,node1645
112,98,0,0,0,14,0,0,0,0,0,86,2,82,1646,node1646
112,96,0,0,0,12,0,0,0,11,0,77,2,87,1647,node1647
112,100,0,0,0,1,0,0,0,0,0,99,2,82,1648,node1648
112,60,0,11,0,7,0,0,0,6,0,76,2,81,1649,node1649
112,84,0,0,0,0,0,0,0,0,0,100,2,68,1650,node1650
112,96,0,0,0,15,0,0,0,0,0,85,2,76,1651,node1651
112,66,0,0,0,15,0,0,0,15,0,70,2,81,1652,node1652
112,96,0,0,0,0,0,0,0,0,0,100,2,80,1653,node1653
50,,0,99,1,0,0,0,0,0,0,0,,76,1654,node1654
50,,2,80,5,11,0,0,0,0,0,2,0,68,1655,node1655
112,99,0,0,0,0,0,0,0,0,0,100,2,82,1656,node1656
112,100,0,0,0,0,0,0,0,0,0,100,2,83,1657,node1657
112,99,0,0,0,4,0,0,0,0,0,96,2,78,1658,node1658
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1659,node1659
112,98,0,0,0,5,0,0,0,1,0,94,2,83,1660,node1660
112,55,0,36,1,10,0,0,0,1,0,52,2,80,1661,node1661
112,100,0,0,0,2,0,0,0,0,0,98,2,79,1662,node1662
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1663,node1663
50,,0,64,10,11,0,0,0,0,0,15,0,82,1664,node1664
112,97,0,0,0,6,0,0,0,9,0,85,2,82,1665,node1665
126,34,6,0,0,22,0,0,0,24,0,48,0,79,1666,node1666
112,99,0,0,0,0,0,0,0,0,0,100,2,83,1667,node1667
112,48,0,0,0,15,0,0,0,17,0,68,2,83,1668,node1668
112,82,0,0,0,5,0,0,0,7,0,88,2,79,1669,node1669
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1670,node1670
112,98,0,0,0,5,0,0,0,0,0,95,2,82,1671,node1671
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1672,node1672
112,100,0,0,0,2,0,0,0,0,0,98,2,82,1673,node1673
122,33,0,58,0,6,0,0,0,0,0,36,2,83,1674,node1674
112,98,0,0,0,12,0,0,0,10,0,78,2,83,1675,node1675
112,99,0,0,0,0,0,0,0,0,0,100,2,82,1676,node1676
112,99,0,0,0,9,0,0,0,10,0,81,2,83,1677,node1677
122,38,4,0,0,23,0,0,0,14,0,59,2,79,1678,node1678
112,90,0,20,0,9,0,0,0,5,0,66,2,82,1679,node1679
112,100,0,0,0,0,0,0,0,0,0,100,2,83,1680,node1680
112,97,0,0,0,0,0,0,0,0,0,100,2,83,1681,node1681
112,100,0,0,0,0,0,0,0,0,0,100,2,83,1682,node1682
122,45,0,55,11,14,0,0,0,6,0,14,2,82,1683,node1683
112,100,0,0,0,0,0,0,0,0,0,100,2,78,1684,node1684
112,93,0,0,0,17,0,0,0,8,0,75,2,83,1685,node1685
112,97,0,0,0,14,0,0,0,4,0,82,2,79,1686,node1686
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1687,node1687
112,99,0,0,0,0,0,0,0,0,0,100,2,82,1688,node1688
112,98,0,0,0,0,0,0,0,0,0,100,2,81,1689,node1689
50,,0,63,0,0,0,0,0,0,0,37,2,85,1690,node1690
112,91,0,0,0,10,0,0,0,0,0,90,2,82,1691,node1691
112,91,0,0,0,17,0,0,0,10,0,73,2,82,1692,node1692
112,62,0,24,0,7,0,0,0,7,0,62,2,82,1693,node1693
112,92,2,0,0,20,0,0,0,7,0,71,2,82,1694,node1694
122,45,1,39,7,13,0,0,0,4,0,36,2,79,1695,node1695
112,64,0,0,0,15,0,0,0,8,0,77,2,82,1696,node1696
112,96,0,10,0,10,0,0,0,7,0,73,2,79,1697,node1697
126,31,7,0,24,18,0,0,12,14,0,37,0,81,1698,node1698
112,60,3,0,2,20,0,0,0,14,0,61,2,82,1699,node1699
112,99,0,0,0,0,0,0,0,0,0,100,2,82,1700,node1700
112,99,0,0,0,0,0,0,0,0,0,100,2,87,1701,node1701
122,44,4,0,26,18,0,0,0,15,0,37,2,82,1702,node1702
112,97,0,0,0,0,0,0,0,0,0,100,2,82,1703,node1703
122,62,0,45,4,9,0,0,0,5,0,37,2,82,1704,node1704
40,77,0,0,86,2,0,0,30,5,0,7,0,81,1705,node1705
112,97,0,0,0,0,0,0,0,0,0,100,2,83,1706,node1706
112,58,0,0,0,14,0,0,0,9,0,77,2,82,1707,node1707
126,30,3,0,18,17,0,0,0,21,0,41,0,78,1708,node1708
126,26,7,0,23,17,0,33,29,9,0,11,0,79,1709,node1709
112,98,0,0,0,12,0,0,0,4,0,84,2,82,1710,node1710
50,,0,95,0,0,0,0,0,0,0,5,0,82,1711,node1711
112,99,0,0,0,0,0,0,0,0,0,100,2,81,1712,node1712
80,,2,0,0,13,0,81,12,2,0,2,0,77,1713,node1713
112,90,0,6,0,16,0,0,0,11,0,67,2,78,1714,node1714
112,100,0,0,0,4,0,0,0,0,0,96,2,80,1715,node1715
126,36,0,12,19,16,0,0,0,12,0,41,0,80,1716,node1716
40,44,3,16,34,18,0,0,0,11,0,18,0,77,1717,node1717
40,97,0,0,97,0,0,0,0,0,0,3,0,81,1718,node1718
112,99,0,0,0,6,0,0,0,0,0,94,2,80,1719,node1719
112,62,0,0,3,13,0,0,0,16,0,68,2,82,1720,node1720
112,98,0,0,0,7,0,0,0,0,0,93,2,76,1721,node1721
50,,0,92,0,6,0,0,0,0,0,2,0,70,1722,node1722
50,,0,100,0,0,0,0,0,0,0,0,,76,1723,node1723
40,98,0,0,96,0,0,0,0,1,0,3,0,76,1724,node1724
40,36,0,0,35,18,0,0,0,17,0,30,0,77,1725,node1725
112,99,0,0,0,0,0,0,0,0,0,100,2,82,1726,node1726
50,,0,81,9,8,0,0,0,1,0,1,0,75,1727,node1727
40,37,6,0,42,18,0,0,0,18,0,16,0,76,1728,node1728
112,98,0,0,0,9,0,0,0,0,0,91,2,74,1729,node1729
122,49,0,31,2,8,0,0,0,11,0,48,2,76,1730,node1730
126,40,2,18,23,14,0,0,0,10,0,33,0,74,1731,node1731
112,49,1,15,0,11,0,0,0,10,0,63,2,76,1732,node1732
50,,0,82,0,0,0,0,0,0,0,18,0,75,1733,node1733
126,38,0,54,7,11,0,0,0,8,0,20,0,76,1734,node1734
112,97,0,0,0,8,0,0,0,5,0,87,2,76,1735,node1735
112,99,0,0,0,4,0,0,0,11,0,85,2,82,1736,node1736
50,,0,92,2,6,0,0,0,0,0,0,,80,1737,node1737
112,99,0,0,0,0,0,0,0,0,0,100,2,81,1738,node1738
122,43,0,55,0,7,0,0,0,2,0,36,2,78,1739,node1739
50,,0,67,0,0,0,0,0,0,0,33,2,82,1740,node1740
112,98,0,0,0,18,0,0,0,7,0,75,2,81,1741,node1741
112,99,0,0,0,4,0,0,0,0,0,96,2,82,1742,node1742
126,29,2,0,42,27,0,0,12,9,0,20,0,77,1743,node1743
112,99,0,0,0,6,0,0,0,0,0,94,2,79,1744,node1744
112,96,0,0,0,9,0,0,0,4,0,87,2,81,1745,node1745
112,98,0,0,0,11,0,0,0,0,0,89,2,82,1746,node1746
126,41,0,0,28,15,0,0,0,12,0,45,0,82,1747,node1747
50,,0,70,8,10,0,0,0,2,0,10,0,81,1748,node1748
112,97,0,0,0,0,0,0,0,0,0,100,2,73,1749,node1749
112,99,0,0,0,14,0,0,0,0,0,86,2,82,1750,node1750
112,99,0,0,0,0,0,0,0,0,0,100,2,82,1751,node1751
112,99,0,0,0,0,0,0,0,1,0,99,2,76,1752,node1752
112,100,0,0,0,3,0,0,0,0,0,97,2,76,1753,node1753
122,37,0,4,16,16,0,0,0,19,0,45,2,81,1754,node1754
112,98,0,0,0,0,0,0,0,0,0,100,2,68,1755,node1755
112,100,0,0,0,0,0,0,0,0,0,100,2,70,1756,node1756
