discrete_classification,discrete_classification-proba,bare-coverfraction,urban-coverfraction,crops-coverfraction,grass-coverfraction,moss-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,shrub-coverfraction,snow-coverfraction,tree-coverfraction,forest_type,data-density-indicator,system:index,name
126,33,2,30,4,39,0,0,0,9,0,16,0,77,1443,node1443
126,33,2,30,4,39,0,0,0,9,0,16,0,77,1444,node1444
126,33,2,30,4,39,0,0,0,9,0,16,0,77,1445,node1445
126,33,2,30,4,39,0,0,0,9,0,16,0,77,1446,node1446
126,33,2,30,4,39,0,0,0,9,0,16,0,77,1447,node1447
50,,0,72,1,19,0,0,0,2,0,6,0,85,1448,node1448
122,29,0,0,0,32,0,0,0,16,0,52,2,83,1449,node1449
122,40,0,0,2,34,0,0,0,12,0,52,2,83,1450,node1450
112,96,0,0,0,9,0,0,0,25,0,66,2,86,1451,node1451
112,66,0,0,0,7,0,0,0,17,0,76,2,82,1452,node1452
126,25,2,0,0,30,0,0,0,20,0,48,0,81,1453,node1453
126,29,4,0,7,38,0,0,0,27,0,24,0,82,1454,node1454
112,98,0,0,0,15,0,0,0,21,0,64,2,90,1455,node1455
126,25,3,0,7,39,0,0,0,16,0,35,0,81,1456,node1456
112,61,0,0,0,4,0,0,0,13,0,83,2,86,1457,node1457
122,37,0,9,0,17,0,0,0,10,0,64,2,82,1458,node1458
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1459,node1459
112,100,0,0,0,0,0,0,0,0,0,100,2,82,1460,node1460
112,62,0,6,0,8,0,0,0,14,0,72,2,86,1461,node1461
112,94,0,0,0,23,0,0,0,15,0,62,2,82,1462,node1462
112,68,0,0,0,8,0,0,0,13,0,79,2,82,1463,node1463
112,95,0,4,0,12,0,0,0,12,0,72,2,87,1464,node1464
112,97,0,0,0,7,0,0,0,18,0,75,2,81,1465,node1465
126,33,2,0,0,46,0,0,0,22,0,30,0,81,1466,node1466
122,42,0,0,3,27,0,0,0,12,0,58,2,82,1467,node1467
80,,0,0,0,0,0,100,0,0,0,0,,81,1468,node1468
112,98,0,0,0,6,0,0,0,0,0,94,2,82,1469,node1469
112,97,0,0,0,9,0,0,0,11,0,80,2,82,1470,node1470
112,91,0,0,8,12,0,0,0,17,0,63,2,82,1471,node1471
112,90,0,0,0,24,0,0,0,26,0,50,2,77,1472,node1472
112,100,0,0,0,3,0,0,0,2,0,95,2,78,1473,node1473
112,51,0,0,0,20,0,0,0,28,0,52,2,81,1474,node1474
112,92,0,0,0,17,0,0,0,24,0,59,2,80,1475,node1475
122,39,0,0,10,19,0,0,0,13,0,58,2,81,1476,node1476
122,43,0,0,4,21,0,0,0,25,0,50,2,80,1477,node1477
126,36,3,0,2,25,0,0,0,23,0,47,0,80,1478,node1478
122,40,0,0,1,27,0,0,0,27,0,45,2,80,1479,node1479
112,100,0,0,0,2,0,0,0,0,0,98,2,80,1480,node1480
112,98,0,0,0,8,0,0,0,9,0,83,2,80,1481,node1481
112,96,0,0,0,11,0,0,0,17,0,72,2,80,1482,node1482
112,100,0,0,0,0,0,0,0,0,0,100,2,80,1483,node1483
122,40,0,0,0,22,0,0,0,24,0,54,2,81,1484,node1484
112,76,0,0,0,13,0,0,0,20,0,67,2,81,1485,node1485
112,74,0,0,0,6,0,0,0,10,0,84,2,79,1486,node1486
112,99,0,0,0,11,0,0,0,19,0,70,2,80,1487,node1487
112,62,0,0,0,8,0,0,0,15,0,77,2,77,1488,node1488
112,96,0,0,0,10,0,0,0,2,0,88,2,81,1489,node1489
122,61,0,29,2,19,0,0,0,12,0,38,2,81,1490,node1490
112,46,0,0,0,16,0,0,0,31,0,53,2,80,1491,node1491
112,100,0,0,0,0,0,0,0,0,0,100,2,77,1492,node1492
112,96,0,0,0,18,0,0,0,20,0,62,2,81,1493,node1493
112,100,0,0,0,3,0,0,0,4,0,93,2,80,1494,node1494
112,93,0,0,0,21,0,0,0,20,0,59,2,81,1495,node1495
112,93,0,0,0,11,0,0,0,23,0,66,2,81,1496,node1496
112,70,0,0,0,9,0,0,0,24,0,67,2,80,1497,node1497
112,66,0,0,0,10,0,0,0,20,0,70,2,81,1498,node1498
112,100,0,0,0,0,0,0,0,0,0,100,2,80,1499,node1499
112,91,0,0,0,15,0,0,0,16,0,69,2,77,1500,node1500
112,96,0,0,0,11,0,0,0,17,0,72,2,80,1501,node1501
112,100,0,0,0,0,0,0,0,0,0,100,2,77,1502,node1502
112,63,0,0,0,8,0,0,0,19,0,73,2,77,1503,node1503
112,97,0,0,0,5,0,0,0,16,0,79,2,80,1504,node1504
122,42,0,18,2,17,0,0,0,20,0,43,2,81,1505,node1505
112,52,0,0,0,12,0,0,0,23,0,65,2,81,1506,node1506
112,60,0,0,0,13,0,0,0,21,0,66,2,80,1507,node1507
122,43,0,0,4,21,0,0,0,25,0,50,2,80,1508,node1508
112,91,0,0,0,11,0,0,0,21,0,68,2,80,1509,node1509
126,34,0,0,3,24,0,0,0,18,0,55,0,81,1510,node1510
112,41,0,1,5,13,0,0,0,18,0,63,2,81,1511,node1511
112,96,0,0,0,10,0,0,0,20,0,70,2,80,1512,node1512
112,96,0,0,0,7,0,0,0,18,0,75,2,80,1513,node1513
122,44,0,0,9,9,0,0,0,22,0,60,2,81,1514,node1514
126,37,0,0,3,23,0,0,0,26,0,48,0,78,1515,node1515
112,76,0,0,0,10,0,0,0,0,0,90,2,80,1516,node1516
112,90,0,0,0,12,0,0,0,32,0,56,2,77,1517,node1517
50,,0,74,3,16,0,0,0,2,0,5,0,81,1518,node1518
112,71,0,0,0,6,0,0,0,13,0,81,2,77,1519,node1519
112,96,0,0,0,6,0,0,0,11,0,83,2,81,1520,node1520
112,49,0,0,0,25,0,0,0,22,0,53,2,80,1521,node1521
112,98,0,0,0,7,0,0,0,13,0,80,2,80,1522,node1522
112,64,0,0,0,10,0,0,0,20,0,70,2,80,1523,node1523
112,63,0,0,0,11,0,0,0,22,0,67,2,81,1524,node1524
122,35,0,0,0,17,0,0,0,24,0,59,2,81,1525,node1525
112,100,0,0,0,2,0,0,0,0,0,98,2,81,1526,node1526
126,34,0,0,0,30,0,0,0,28,0,42,0,80,1527,node1527
112,67,0,0,0,17,0,0,0,18,0,65,2,81,1528,node1528
122,35,0,0,0,21,0,0,0,25,0,54,2,77,1529,node1529
112,97,0,0,0,6,0,0,0,16,0,78,2,76,1530,node1530
112,92,0,0,0,22,0,0,0,27,0,51,2,77,1531,node1531
122,50,2,6,6,27,0,0,0,15,0,44,2,76,1532,node1532
112,97,0,0,0,12,0,0,0,0,0,88,2,62,1533,node1533
116,47,0,0,0,23,0,0,0,29,0,48,0,80,1534,node1534
112,99,0,0,0,0,0,0,0,0,0,100,2,69,1535,node1535
112,93,0,0,0,9,0,0,0,19,0,72,2,81,1536,node1536
112,67,0,0,0,10,0,0,0,20,0,70,2,81,1537,node1537
122,42,0,0,7,26,0,0,0,21,0,46,2,77,1538,node1538
112,98,0,0,0,11,0,0,0,16,0,73,2,81,1539,node1539
112,98,0,0,0,11,0,0,0,0,0,89,2,80,1540,node1540
112,94,0,0,0,9,0,0,0,19,0,72,2,81,1541,node1541
112,94,0,0,0,7,0,0,0,26,0,67,2,80,1542,node1542
112,71,0,0,0,9,0,0,0,0,0,91,2,80,1543,node1543
40,24,0,0,11,43,0,0,0,12,0,34,0,77,1544,node1544
112,92,0,0,0,11,0,0,0,25,0,64,2,80,1545,node1545
112,94,0,0,0,17,0,0,0,21,0,62,2,81,1546,node1546
126,27,0,22,5,27,0,0,0,22,0,24,0,77,1547,node1547
112,99,0,0,0,13,0,0,0,0,0,87,2,81,1548,node1548
112,91,0,0,0,16,0,0,0,26,0,58,2,72,1549,node1549
112,99,0,0,0,5,0,0,0,0,0,95,2,80,1550,node1550
122,38,0,0,4,26,0,0,0,22,0,48,2,81,1551,node1551
112,99,0,0,0,0,0,0,0,0,0,100,2,81,1552,node1552
112,99,0,0,0,9,0,0,0,15,0,76,2,79,1553,node1553
112,100,0,0,0,2,0,0,0,2,0,96,2,80,1554,node1554
112,100,0,0,0,3,0,0,0,0,0,97,2,81,1555,node1555
112,98,0,0,0,8,0,0,0,0,0,92,2,79,1556,node1556
122,38,0,3,3,23,0,0,0,19,0,52,2,77,1557,node1557
126,28,0,0,3,44,0,0,0,11,0,42,0,79,1558,node1558
112,98,0,0,0,8,0,0,0,15,0,77,2,80,1559,node1559
50,,0,100,0,0,0,0,0,0,0,0,,82,1560,node1560
50,,0,100,0,0,0,0,0,0,0,0,,82,1561,node1561
50,,0,97,0,3,0,0,0,0,0,0,,82,1562,node1562
50,,0,100,0,0,0,0,0,0,0,0,,82,1563,node1563
50,,0,100,0,0,0,0,0,0,0,0,,82,1564,node1564
50,,0,97,0,3,0,0,0,0,0,0,,82,1565,node1565
50,,0,100,0,0,0,0,0,0,0,0,,82,1566,node1566
50,,0,97,0,3,0,0,0,0,0,0,,82,1567,node1567
50,,0,100,0,0,0,0,0,0,0,0,,90,1568,node1568
50,,0,100,0,0,0,0,0,0,0,0,,90,1569,node1569
50,,0,100,0,0,0,0,0,0,0,0,,90,1570,node1570
50,,0,100,0,0,0,0,0,0,0,0,,90,1571,node1571
50,,0,100,0,0,0,0,0,0,0,0,,90,1572,node1572
50,,0,100,0,0,0,0,0,0,0,0,,90,1573,node1573
50,,0,100,0,0,0,0,0,0,0,0,,90,1574,node1574
50,,0,100,0,0,0,0,0,0,0,0,,90,1575,node1575
50,,0,100,0,0,0,0,0,0,0,0,,90,1576,node1576
50,,0,100,0,0,0,0,0,0,0,0,,90,1577,node1577
50,,0,100,0,0,0,0,0,0,0,0,,90,1578,node1578
50,,0,100,0,0,0,0,0,0,0,0,,90,1579,node1579
50,,0,100,0,0,0,0,0,0,0,0,,90,1580,node1580
50,,0,100,0,0,0,0,0,0,0,0,,90,1581,node1581
50,,0,100,0,0,0,0,0,0,0,0,,90,1582,node1582
50,,0,100,0,0,0,0,0,0,0,0,,90,1583,node1583
50,,0,100,0,0,0,0,0,0,0,0,,90,1584,node1584
50,,0,100,0,0,0,0,0,0,0,0,,90,1585,node1585
50,,0,100,0,0,0,0,0,0,0,0,,90,1586,node1586
50,,0,100,0,0,0,0,0,0,0,0,,90,1587,node1587
50,,0,100,0,0,0,0,0,0,0,0,,90,1588,node1588
50,,0,100,0,0,0,0,0,0,0,0,,90,1589,node1589
50,,0,100,0,0,0,0,0,0,0,0,,90,1590,node1590
50,,0,100,0,0,0,0,0,0,0,0,,90,1591,node1591
126,35,0,56,0,20,0,0,0,10,0,14,0,83,1592,node1592
40,33,0,32,16,32,0,0,0,5,0,15,0,90,1593,node1593
126,33,0,0,0,51,0,0,0,20,0,29,0,91,1594,node1594
50,,0,91,0,5,0,0,0,0,0,4,0,82,1595,node1595
126,35,0,15,5,31,0,0,0,12,0,37,0,82,1596,node1596
40,46,0,0,52,31,0,0,0,7,0,10,0,83,1597,node1597
126,32,3,0,0,59,0,0,0,13,0,25,0,91,1598,node1598
80,,0,9,0,13,0,78,12,0,0,0,,91,1599,node1599
50,,0,82,2,15,0,0,0,0,0,1,0,82,1600,node1600
50,,0,100,0,0,0,0,0,0,0,0,,82,1601,node1601
50,,0,100,0,0,0,0,0,0,0,0,,82,1602,node1602
50,,0,82,2,15,0,0,0,0,0,1,0,82,1603,node1603
50,,0,82,2,15,0,0,0,0,0,1,0,82,1604,node1604
50,,0,82,2,15,0,0,0,0,0,1,0,82,1605,node1605
50,,0,82,2,15,0,0,0,0,0,1,0,82,1606,node1606
50,,0,82,2,15,0,0,0,0,0,1,0,82,1607,node1607
50,,0,82,2,15,0,0,0,0,0,1,0,82,1608,node1608
50,,0,82,2,15,0,0,0,0,0,1,0,82,1609,node1609
50,,0,82,2,15,0,0,0,0,0,1,0,82,1610,node1610
50,,0,82,2,15,0,0,0,0,0,1,0,82,1611,node1611
50,,0,82,2,15,0,0,0,0,0,1,0,82,1612,node1612
50,,0,100,0,0,0,0,0,0,0,0,,82,1613,node1613
50,,0,82,2,15,0,0,0,0,0,1,0,82,1614,node1614
50,,0,100,0,0,0,0,0,0,0,0,,82,1615,node1615
50,,0,82,2,15,0,0,0,0,0,1,0,82,1616,node1616
50,,0,100,0,0,0,0,0,0,0,0,,82,1617,node1617
50,,0,100,0,0,0,0,0,0,0,0,,82,1618,node1618
50,,0,100,0,0,0,0,0,0,0,0,,82,1619,node1619
50,,0,100,0,0,0,0,0,0,0,0,,82,1620,node1620
50,,0,82,2,15,0,0,0,0,0,1,0,82,1621,node1621
50,,0,82,2,15,0,0,0,0,0,1,0,82,1622,node1622
50,,0,82,2,15,0,0,0,0,0,1,0,82,1623,node1623
50,,0,100,0,0,0,0,0,0,0,0,,82,1624,node1624
50,,0,100,0,0,0,0,0,0,0,0,,82,1625,node1625
50,,0,100,0,0,0,0,0,0,0,0,,82,1626,node1626
50,,0,100,0,0,0,0,0,0,0,0,,82,1627,node1627
50,,0,100,0,0,0,0,0,0,0,0,,82,1628,node1628
50,,0,100,0,0,0,0,0,0,0,0,,82,1629,node1629
50,,0,100,0,0,0,0,0,0,0,0,,82,1630,node1630
50,,0,100,0,0,0,0,0,0,0,0,,82,1631,node1631
50,,0,100,0,0,0,0,0,0,0,0,,82,1632,node1632
50,,0,82,2,15,0,0,0,0,0,1,0,82,1633,node1633
50,,0,82,2,15,0,0,0,0,0,1,0,82,1634,node1634
50,,0,82,2,15,0,0,0,0,0,1,0,82,1635,node1635
50,,0,82,2,15,0,0,0,0,0,1,0,82,1636,node1636
50,,0,82,2,15,0,0,0,0,0,1,0,82,1637,node1637
50,,0,82,2,15,0,0,0,0,0,1,0,82,1638,node1638
50,,0,82,2,15,0,0,0,0,0,1,0,82,1639,node1639
50,,0,82,2,15,0,0,0,0,0,1,0,82,1640,node1640
50,,0,100,0,0,0,0,0,0,0,0,,82,1641,node1641
50,,0,82,2,15,0,0,0,0,0,1,0,82,1642,node1642
50,,0,82,2,15,0,0,0,0,0,1,0,82,1643,node1643
50,,0,82,2,15,0,0,0,0,0,1,0,82,1644,node1644
50,,0,100,0,0,0,0,0,0,0,0,,82,1645,node1645
50,,0,100,0,0,0,0,0,0,0,0,,82,1646,node1646
50,,0,82,2,15,0,0,0,0,0,1,0,82,1647,node1647
126,27,0,0,34,34,0,0,0,12,0,20,0,83,1648,node1648
112,95,0,0,0,24,0,0,0,31,0,45,2,86,1649,node1649
200,,,,,,,,,,,,,,1650,node1650
112,76,0,0,0,12,0,0,0,9,0,79,2,83,1651,node1651
122,50,0,0,8,37,0,0,0,12,0,43,2,86,1652,node1652
126,30,0,37,10,28,0,0,0,8,0,17,0,90,1653,node1653
112,90,0,0,0,17,0,0,0,16,0,67,2,90,1654,node1654
126,29,0,0,34,25,0,0,0,10,0,31,0,91,1655,node1655
80,,0,0,0,0,0,100,0,0,0,0,,87,1656,node1656
200,,,,,,,,,,,,,,1657,node1657
112,63,0,0,0,14,0,0,0,12,0,74,2,81,1658,node1658
200,,,,,,,,,,,,,,1659,node1659
80,,0,0,0,0,0,100,0,0,0,0,,87,1660,node1660
122,49,0,10,2,27,0,0,0,14,0,47,2,78,1661,node1661
112,50,0,0,0,29,0,0,0,13,0,58,2,82,1662,node1662
50,,0,100,0,0,0,0,0,0,0,0,,81,1663,node1663
112,51,0,0,0,60,0,0,0,7,0,33,2,86,1664,node1664
126,36,0,16,6,30,0,0,0,16,0,32,0,80,1665,node1665
50,,0,69,0,23,0,0,0,0,0,8,0,83,1666,node1666
200,,,,,,,,,,,,,,1667,node1667
112,69,0,0,0,31,0,0,0,23,0,46,2,83,1668,node1668
200,,,,,,,,,,,,,,1669,node1669
200,,,,,,,,,,,,,,1670,node1670
200,,,,,,,,,,,,,,1671,node1671
80,,0,0,0,0,0,100,0,0,0,0,,90,1672,node1672
112,100,0,0,0,0,0,0,0,0,0,100,2,90,1673,node1673
40,41,0,0,13,35,0,20,0,10,0,22,0,90,1674,node1674
200,,,,,,,,,,,,,,1675,node1675
80,,0,0,0,0,0,100,0,0,0,0,,83,1676,node1676
200,,,,,,,,,,,,,,1677,node1677
112,88,0,0,0,0,0,0,0,0,0,100,2,82,1678,node1678
112,51,0,0,4,35,0,0,0,14,0,47,2,90,1679,node1679
200,,,,,,,,,,,,,,1680,node1680
200,,,,,,,,,,,,,,1681,node1681
200,,,,,,,,,,,,,,1682,node1682
80,,0,0,0,0,0,100,0,0,0,0,,90,1683,node1683
80,,0,0,0,0,0,100,0,0,0,0,,83,1684,node1684
112,97,0,0,0,0,0,0,0,0,0,100,2,81,1685,node1685
200,,,,,,,,,,,,,,1686,node1686
80,,0,0,0,9,0,73,0,0,0,18,0,82,1687,node1687
112,48,0,0,0,22,0,0,0,14,0,64,2,90,1688,node1688
112,99,0,0,0,0,0,0,0,0,0,100,2,86,1689,node1689
200,,,,,,,,,,,,,,1690,node1690
80,,0,0,0,0,0,100,0,0,0,0,,86,1691,node1691
112,60,0,0,0,23,0,0,0,14,0,63,2,87,1692,node1692
112,90,0,0,0,0,0,0,0,0,0,100,2,82,1693,node1693
200,,,,,,,,,,,,,,1694,node1694
40,39,0,28,12,35,0,0,0,11,0,14,0,87,1695,node1695
112,50,0,0,0,26,0,0,0,11,0,63,2,83,1696,node1696
112,99,0,0,0,4,0,0,0,0,0,96,2,83,1697,node1697
122,40,0,0,0,31,0,0,0,18,0,51,2,87,1698,node1698
126,41,0,53,0,20,0,0,0,7,0,20,0,87,1699,node1699
112,100,0,0,0,3,0,0,0,0,0,97,2,86,1700,node1700
50,,1,91,0,5,0,0,0,0,0,3,0,81,1701,node1701
126,40,4,0,6,30,0,0,0,12,0,48,0,82,1702,node1702
122,42,3,0,6,30,0,0,0,16,0,45,2,87,1703,node1703
50,,0,81,0,9,0,0,0,0,0,10,0,90,1704,node1704
112,100,0,0,0,3,0,0,0,0,0,97,2,87,1705,node1705
112,97,0,0,0,14,0,0,0,15,0,71,2,87,1706,node1706
112,51,0,0,0,29,0,0,0,28,0,43,2,86,1707,node1707
112,96,0,0,0,11,0,0,0,18,0,71,2,87,1708,node1708
122,41,0,0,8,37,0,0,0,16,0,39,2,87,1709,node1709
112,98,0,0,0,6,0,0,0,0,0,94,2,82,1710,node1710
30,53,33,0,11,36,0,0,0,9,0,11,0,82,1711,node1711
50,,0,100,0,0,0,0,0,0,0,0,,82,1712,node1712
50,,0,100,0,0,0,0,0,0,0,0,,82,1713,node1713
50,,0,100,0,0,0,0,0,0,0,0,,82,1714,node1714
50,,0,100,0,0,0,0,0,0,0,0,,82,1715,node1715
50,,0,100,0,0,0,0,0,0,0,0,,82,1716,node1716
50,,0,100,0,0,0,0,0,0,0,0,,82,1717,node1717
50,,0,100,0,0,0,0,0,0,0,0,,82,1718,node1718
50,,0,100,0,0,0,0,0,0,0,0,,82,1719,node1719
50,,0,100,0,0,0,0,0,0,0,0,,82,1720,node1720
50,,0,100,0,0,0,0,0,0,0,0,,82,1721,node1721
50,,0,100,0,0,0,0,0,0,0,0,,82,1722,node1722
50,,0,100,0,0,0,0,0,0,0,0,,82,1723,node1723
50,,0,100,0,0,0,0,0,0,0,0,,82,1724,node1724
50,,0,100,0,0,0,0,0,0,0,0,,82,1725,node1725
50,,0,100,0,0,0,0,0,0,0,0,,82,1726,node1726
50,,0,100,0,0,0,0,0,0,0,0,,82,1727,node1727
50,,0,100,0,0,0,0,0,0,0,0,,82,1728,node1728
50,,0,100,0,0,0,0,0,0,0,0,,82,1729,node1729
50,,0,100,0,0,0,0,0,0,0,0,,82,1730,node1730
50,,0,100,0,0,0,0,0,0,0,0,,82,1731,node1731
50,,0,100,0,0,0,0,0,0,0,0,,82,1732,node1732
50,,0,100,0,0,0,0,0,0,0,0,,82,1733,node1733
50,,0,100,0,0,0,0,0,0,0,0,,82,1734,node1734
50,,0,100,0,0,0,0,0,0,0,0,,82,1735,node1735
112,48,0,10,0,22,0,0,0,26,0,42,2,82,1736,node1736
112,100,0,0,0,4,0,0,0,3,0,93,2,71,1737,node1737
122,34,0,0,0,23,0,0,0,25,0,52,2,82,1738,node1738
126,34,0,54,0,11,0,0,0,9,0,26,0,82,1739,node1739
122,37,0,0,7,25,0,0,0,22,0,46,2,82,1740,node1740
126,28,2,0,5,36,0,0,0,23,0,34,0,82,1741,node1741
112,42,3,13,0,16,0,0,0,19,0,49,2,87,1742,node1742
112,93,0,0,0,17,0,0,0,31,0,52,2,82,1743,node1743
116,47,0,0,0,25,0,0,9,12,0,63,0,82,1744,node1744
112,95,0,0,0,17,0,0,0,26,0,57,2,82,1745,node1745
126,35,0,0,8,34,0,0,0,19,0,39,0,78,1746,node1746
112,92,0,0,0,23,0,0,0,35,0,42,2,81,1747,node1747
112,100,0,0,0,2,0,0,0,0,0,98,2,82,1748,node1748
112,47,0,0,0,20,0,0,0,24,0,56,2,82,1749,node1749
112,96,0,0,0,0,0,0,0,0,0,100,2,76,1750,node1750
112,86,0,0,0,0,0,0,0,0,0,100,2,26,1751,node1751
112,99,0,0,0,14,0,0,0,10,0,76,2,71,1752,node1752
112,83,0,0,0,8,0,0,0,13,0,79,2,79,1753,node1753
126,38,0,0,0,29,0,0,0,31,0,40,0,78,1754,node1754
112,94,0,0,0,22,0,0,0,16,0,62,2,71,1755,node1755
126,42,1,10,2,23,0,0,0,25,0,39,0,73,1756,node1756
126,35,0,0,8,22,0,0,0,26,0,44,0,36,1757,node1757
112,96,0,0,0,10,0,0,0,14,0,76,2,78,1758,node1758
112,99,0,0,0,6,0,0,0,10,0,84,2,75,1759,node1759
112,98,0,0,0,7,0,0,0,17,0,76,2,79,1760,node1760
116,51,0,0,0,22,0,0,0,20,0,58,0,75,1761,node1761
112,96,0,0,0,0,0,0,0,0,0,100,2,70,1762,node1762
126,40,0,0,0,12,0,0,0,24,0,64,0,73,1763,node1763
122,37,4,0,7,27,0,0,0,25,0,37,2,75,1764,node1764
112,100,0,0,0,0,0,0,0,0,0,100,2,70,1765,node1765
112,60,0,0,0,17,0,0,0,28,0,55,2,75,1766,node1766
126,42,0,0,6,27,0,0,0,27,0,40,0,75,1767,node1767
50,,0,100,0,0,0,0,0,0,0,0,,74,1768,node1768
50,,0,100,0,0,0,0,0,0,0,0,,74,1769,node1769
50,,0,100,0,0,0,0,0,0,0,0,,74,1770,node1770
50,,0,100,0,0,0,0,0,0,0,0,,74,1771,node1771
50,,0,100,0,0,0,0,0,0,0,0,,74,1772,node1772
50,,0,100,0,0,0,0,0,0,0,0,,74,1773,node1773
50,,0,100,0,0,0,0,0,0,0,0,,74,1774,node1774
50,,0,100,0,0,0,0,0,0,0,0,,74,1775,node1775
50,,0,100,0,0,0,0,0,0,0,0,,74,1776,node1776
50,,0,100,0,0,0,0,0,0,0,0,,74,1777,node1777
50,,0,100,0,0,0,0,0,0,0,0,,74,1778,node1778
50,,0,100,0,0,0,0,0,0,0,0,,74,1779,node1779
50,,0,100,0,0,0,0,0,0,0,0,,74,1780,node1780
50,,0,100,0,0,0,0,0,0,0,0,,74,1781,node1781
50,,0,100,0,0,0,0,0,0,0,0,,74,1782,node1782
50,,0,100,0,0,0,0,0,0,0,0,,74,1783,node1783
126,32,0,41,13,13,0,0,0,7,0,26,0,74,1784,node1784
126,32,0,41,13,13,0,0,0,7,0,26,0,74,1785,node1785
126,32,0,41,13,13,0,0,0,7,0,26,0,74,1786,node1786
126,32,0,41,13,13,0,0,0,7,0,26,0,74,1787,node1787
126,32,0,41,13,13,0,0,0,7,0,26,0,74,1788,node1788
126,32,0,41,13,13,0,0,0,7,0,26,0,74,1789,node1789
126,32,0,41,13,13,0,0,0,7,0,26,0,74,1790,node1790
126,32,0,41,13,13,0,0,0,7,0,26,0,74,1791,node1791
112,71,0,0,0,28,0,0,0,0,0,72,2,75,1792,node1792
200,,,,,,,,,,,,,,1793,node1793
112,74,0,0,0,23,0,0,0,0,0,77,2,75,1794,node1794
112,61,0,0,0,24,0,0,0,22,0,54,2,78,1795,node1795
112,44,0,0,22,19,0,0,0,9,0,50,2,74,1796,node1796
122,35,0,0,19,29,0,0,6,13,0,39,2,71,1797,node1797
112,59,0,0,0,12,0,0,0,26,0,62,2,75,1798,node1798
200,,,,,,,,,,,,,,1799,node1799
122,40,0,55,4,9,0,0,0,2,0,30,2,75,1800,node1800
112,76,0,0,0,14,0,0,0,0,0,86,2,75,1801,node1801
112,71,0,0,0,10,0,0,0,16,0,74,2,74,1802,node1802
200,,,,,,,,,,,,,,1803,node1803
126,40,0,0,5,41,0,0,0,18,0,36,0,71,1804,node1804
112,66,0,0,0,11,0,0,0,28,0,61,2,72,1805,node1805
112,55,6,0,0,31,0,0,0,15,0,48,2,78,1806,node1806
112,68,0,0,0,23,0,0,0,0,0,77,2,78,1807,node1807
50,,0,100,0,0,0,0,0,0,0,0,,75,1808,node1808
50,,0,100,0,0,0,0,0,0,0,0,,75,1809,node1809
50,,0,100,0,0,0,0,0,0,0,0,,75,1810,node1810
50,,0,100,0,0,0,0,0,0,0,0,,75,1811,node1811
50,,0,100,0,0,0,0,0,0,0,0,,75,1812,node1812
50,,0,100,0,0,0,0,0,0,0,0,,75,1813,node1813
50,,0,100,0,0,0,0,0,0,0,0,,75,1814,node1814
50,,0,100,0,0,0,0,0,0,0,0,,75,1815,node1815
112,83,0,0,0,0,0,0,0,0,0,100,2,75,1816,node1816
112,51,0,0,0,34,0,0,0,18,0,48,2,77,1817,node1817
112,88,0,0,0,0,0,0,0,0,0,100,2,69,1818,node1818
80,,0,0,0,0,0,100,0,0,0,0,,82,1819,node1819
200,,,,,,,,,,,,,,1820,node1820
112,96,0,0,0,0,0,0,0,0,0,100,2,80,1821,node1821
200,,,,,,,,,,,,,,1822,node1822
112,88,0,0,0,0,0,47,0,0,0,53,2,76,1823,node1823
200,,,,,,,,,,,,,,1824,node1824
200,,,,,,,,,,,,,,1825,node1825
200,,,,,,,,,,,,,,1826,node1826
80,,0,0,0,0,0,100,0,0,0,0,,77,1827,node1827
200,,,,,,,,,,,,,,1828,node1828
200,,,,,,,,,,,,,,1829,node1829
126,39,0,0,0,43,0,0,0,9,0,48,0,72,1830,node1830
40,30,0,40,8,22,0,0,0,5,0,25,0,79,1831,node1831
50,,0,100,0,0,0,0,0,0,0,0,,75,1832,node1832
50,,0,100,0,0,0,0,0,0,0,0,,75,1833,node1833
50,,0,100,0,0,0,0,0,0,0,0,,75,1834,node1834
50,,0,100,0,0,0,0,0,0,0,0,,75,1835,node1835
50,,0,100,0,0,0,0,0,0,0,0,,75,1836,node1836
50,,0,100,0,0,0,0,0,0,0,0,,75,1837,node1837
50,,0,100,0,0,0,0,0,0,0,0,,75,1838,node1838
50,,0,100,0,0,0,0,0,0,0,0,,75,1839,node1839
50,,0,100,0,0,0,0,0,0,0,0,,74,1840,node1840
50,,0,100,0,0,0,0,0,0,0,0,,74,1841,node1841
50,,0,100,0,0,0,0,0,0,0,0,,74,1842,node1842
50,,0,100,0,0,0,0,0,0,0,0,,74,1843,node1843
50,,0,100,0,0,0,0,0,0,0,0,,74,1844,node1844
50,,0,100,0,0,0,0,0,0,0,0,,74,1845,node1845
50,,0,100,0,0,0,0,0,0,0,0,,74,1846,node1846
50,,0,100,0,0,0,0,0,0,0,0,,74,1847,node1847
50,,0,100,0,0,0,0,0,0,0,0,,74,1848,node1848
50,,0,100,0,0,0,0,0,0,0,0,,74,1849,node1849
50,,0,100,0,0,0,0,0,0,0,0,,74,1850,node1850
50,,0,100,0,0,0,0,0,0,0,0,,74,1851,node1851
50,,0,100,0,0,0,0,0,0,0,0,,74,1852,node1852
50,,0,100,0,0,0,0,0,0,0,0,,74,1853,node1853
50,,0,100,0,0,0,0,0,0,0,0,,74,1854,node1854
50,,0,100,0,0,0,0,0,0,0,0,,74,1855,node1855
200,,,,,,,,,,,,,,1856,node1856
