discrete_classification,discrete_classification-proba,bare-coverfraction,urban-coverfraction,crops-coverfraction,grass-coverfraction,moss-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,shrub-coverfraction,snow-coverfraction,tree-coverfraction,forest_type,data-density-indicator,system:index,name
112,80,0,0,0,0,0,0,0,0,0,100,2,82,1468,node1468
112,88,0,0,0,0,0,0,0,0,0,100,2,52,1469,node1469
112,78,0,0,0,0,0,0,0,0,0,100,2,78,1470,node1470
50,,0,69,6,11,0,0,0,0,0,14,0,34,1471,node1471
200,,,,,,,,,,,,,,1472,node1472
112,83,0,0,0,0,0,0,0,0,0,100,2,52,1473,node1473
200,,,,,,,,,,,,,,1474,node1474
200,,,,,,,,,,,,,,1475,node1475
50,,0,100,0,0,0,0,0,0,0,0,,60,1476,node1476
200,,,,,,,,,,,,,,1477,node1477
200,,,,,,,,,,,,,,1478,node1478
50,,0,100,0,0,0,0,0,0,0,0,,66,1479,node1479
112,86,0,0,0,0,0,0,0,0,0,100,2,78,1480,node1480
50,,0,72,0,0,0,0,0,0,0,28,2,33,1481,node1481
50,,0,82,3,14,0,0,0,1,0,0,,27,1482,node1482
112,99,0,0,0,0,0,0,0,0,0,100,2,52,1483,node1483
126,37,4,0,0,22,0,1,0,16,0,57,0,35,1484,node1484
112,97,0,0,0,0,0,0,0,0,0,100,2,75,1485,node1485
50,,0,74,23,2,0,0,0,0,0,1,0,34,1486,node1486
112,98,0,0,0,0,0,0,0,0,0,100,2,76,1487,node1487
50,,0,100,0,0,0,0,0,0,0,0,,52,1488,node1488
50,,0,100,0,0,0,0,0,0,0,0,,27,1489,node1489
50,,1,94,0,5,0,0,0,0,0,0,,26,1490,node1490
50,,0,94,0,5,0,0,0,0,0,1,0,70,1491,node1491
50,,0,100,0,0,0,0,0,0,0,0,,52,1492,node1492
200,,,,,,,,,,,,,,1493,node1493
50,,0,100,0,0,0,0,0,0,0,0,,27,1494,node1494
116,49,6,0,0,18,0,0,0,0,0,76,0,70,1495,node1495
50,,0,100,0,0,0,0,0,0,0,0,,59,1496,node1496
50,,2,63,13,14,0,0,0,3,0,5,0,80,1497,node1497
112,97,0,0,0,0,0,0,0,0,0,100,2,82,1498,node1498
40,29,3,58,11,16,0,0,3,7,0,5,0,77,1499,node1499
112,98,0,0,0,0,0,0,0,0,0,100,2,75,1500,node1500
112,98,0,0,0,0,0,0,0,0,0,100,2,76,1501,node1501
200,,,,,,,,,,,,,,1502,node1502
50,,0,100,0,0,0,0,0,0,0,0,,28,1503,node1503
50,,0,100,0,0,0,0,0,0,0,0,,69,1504,node1504
112,80,0,0,0,0,0,0,0,0,0,100,2,71,1505,node1505
50,,0,100,0,0,0,0,0,0,0,0,,52,1506,node1506
200,,,,,,,,,,,,,,1507,node1507
112,72,0,0,0,22,0,0,0,0,0,78,2,36,1508,node1508
112,74,6,0,0,8,0,0,0,0,0,86,2,46,1509,node1509
50,,0,96,0,4,0,0,0,0,0,0,,70,1510,node1510
50,,0,100,0,0,0,0,0,0,0,0,,26,1511,node1511
200,,,,,,,,,,,,,,1512,node1512
200,,,,,,,,,,,,,,1513,node1513
112,98,0,0,0,0,0,0,0,0,0,100,2,80,1514,node1514
200,,,,,,,,,,,,,,1515,node1515
50,,2,65,11,16,0,0,0,3,0,3,0,33,1516,node1516
50,,0,88,3,9,0,0,0,0,0,0,,70,1517,node1517
50,,6,81,0,13,0,0,0,0,0,0,,27,1518,node1518
50,,0,85,1,10,0,0,0,0,0,4,0,52,1519,node1519
200,,,,,,,,,,,,,,1520,node1520
80,,0,17,0,0,0,83,12,0,0,0,,34,1521,node1521
50,,0,100,0,0,0,0,0,0,0,0,,79,1522,node1522
126,31,0,0,10,17,0,0,0,6,0,67,0,58,1523,node1523
40,30,11,0,16,29,0,0,0,14,0,30,0,76,1524,node1524
50,,0,92,0,8,0,0,0,0,0,0,,60,1525,node1525
50,,0,100,0,0,0,0,0,0,0,0,,33,1526,node1526
80,,0,13,0,0,0,87,0,0,0,0,,61,1527,node1527
50,,0,100,0,0,0,0,0,0,0,0,,27,1528,node1528
112,78,0,0,0,17,0,0,0,0,0,83,2,60,1529,node1529
200,,,,,,,,,,,,,,1530,node1530
112,98,0,0,0,0,0,0,0,0,0,100,2,76,1531,node1531
30,40,17,56,0,20,0,0,0,3,0,4,0,27,1532,node1532
50,,0,100,0,0,0,0,0,0,0,0,,34,1533,node1533
50,,0,100,0,0,0,0,0,0,0,0,,52,1534,node1534
50,,0,100,0,0,0,0,0,0,0,0,,52,1535,node1535
50,,0,74,10,5,0,0,0,0,0,11,0,70,1536,node1536
112,99,0,0,0,0,0,0,0,0,0,100,2,82,1537,node1537
50,,0,100,0,0,0,0,0,0,0,0,,68,1538,node1538
50,,11,81,0,8,0,0,0,0,0,0,,76,1539,node1539
50,,0,100,0,0,0,0,0,0,0,0,,66,1540,node1540
50,,0,100,0,0,0,0,0,0,0,0,,67,1541,node1541
50,,0,100,0,0,0,0,0,0,0,0,,52,1542,node1542
50,,0,100,0,0,0,0,0,0,0,0,,71,1543,node1543
80,,0,0,0,0,0,100,0,0,0,0,,67,1544,node1544
126,37,6,0,24,27,0,0,0,8,0,35,0,75,1545,node1545
200,,,,,,,,,,,,,,1546,node1546
200,,,,,,,,,,,,,,1547,node1547
50,,0,100,0,0,0,0,0,0,0,0,,81,1548,node1548
50,,0,90,0,0,0,10,0,0,0,0,,72,1549,node1549
80,,0,0,0,0,0,100,0,0,0,0,,67,1550,node1550
126,36,1,44,8,16,0,0,0,7,0,24,0,76,1551,node1551
112,96,0,0,0,12,0,0,0,0,0,88,2,53,1552,node1552
200,,,,,,,,,,,,,,1553,node1553
50,,0,100,0,0,0,0,0,0,0,0,,34,1554,node1554
50,,0,100,0,0,0,0,0,0,0,0,,59,1555,node1555
50,,0,73,0,0,0,0,0,0,0,27,2,76,1556,node1556
200,,,,,,,,,,,,,,1557,node1557
50,,0,100,0,0,0,0,0,0,0,0,,32,1558,node1558
112,67,0,2,0,19,0,0,0,0,0,79,2,34,1559,node1559
50,,0,80,0,0,0,20,0,0,0,0,,62,1560,node1560
50,,0,100,0,0,0,0,0,0,0,0,,27,1561,node1561
50,,0,100,0,0,0,0,0,0,0,0,,76,1562,node1562
50,,0,100,0,0,0,0,0,0,0,0,,52,1563,node1563
50,,0,100,0,0,0,0,0,0,0,0,,74,1564,node1564
50,,0,88,0,10,0,0,0,0,0,2,0,28,1565,node1565
50,,0,100,0,0,0,0,0,0,0,0,,54,1566,node1566
112,96,0,0,0,0,0,0,0,0,0,100,2,80,1567,node1567
50,,0,71,0,3,0,0,0,0,0,26,0,52,1568,node1568
200,,,,,,,,,,,,,,1569,node1569
50,,0,91,0,7,0,0,0,1,0,1,0,52,1570,node1570
112,88,0,0,0,0,0,0,0,0,0,100,2,52,1571,node1571
112,98,0,0,0,0,0,0,0,0,0,100,2,82,1572,node1572
112,99,0,0,0,0,0,0,0,0,0,100,2,46,1573,node1573
126,27,2,26,24,21,0,0,0,5,0,22,0,81,1574,node1574
200,,,,,,,,,,,,,,1575,node1575
50,,0,100,0,0,0,0,0,0,0,0,,66,1576,node1576
50,,0,100,0,0,0,0,0,0,0,0,,65,1577,node1577
200,,,,,,,,,,,,,,1578,node1578
50,,0,100,0,0,0,0,0,0,0,0,,53,1579,node1579
50,,0,100,0,0,0,0,0,0,0,0,,76,1580,node1580
116,35,6,4,1,17,0,0,0,0,0,72,0,76,1581,node1581
50,,0,100,0,0,0,0,0,0,0,0,,59,1582,node1582
112,99,0,0,0,6,0,0,0,0,0,94,2,54,1583,node1583
50,,0,100,0,0,0,0,0,0,0,0,,34,1584,node1584
112,97,0,0,0,0,0,0,0,0,0,100,2,81,1585,node1585
50,,0,88,0,0,0,0,0,0,0,12,0,58,1586,node1586
112,98,0,0,1,0,0,0,0,0,0,99,2,21,1587,node1587
200,,,,,,,,,,,,,,1588,node1588
50,,0,100,0,0,0,0,0,0,0,0,,59,1589,node1589
112,97,0,0,0,11,0,0,0,0,0,89,2,77,1590,node1590
50,,2,70,6,13,0,0,0,3,0,6,0,33,1591,node1591
50,,0,100,0,0,0,0,0,0,0,0,,73,1592,node1592
50,,0,84,3,4,0,0,0,0,0,9,0,59,1593,node1593
50,,0,61,17,9,0,0,0,5,0,8,0,52,1594,node1594
80,,0,0,0,0,0,100,0,0,0,0,,35,1595,node1595
50,,0,92,0,7,0,0,0,0,0,1,0,27,1596,node1596
50,,0,70,9,9,0,9,21,3,0,0,,26,1597,node1597
112,97,0,0,0,0,0,0,0,0,0,100,2,80,1598,node1598
200,,,,,,,,,,,,,,1599,node1599
50,,0,100,0,0,0,0,0,0,0,0,,53,1600,node1600
50,,0,100,0,0,0,0,0,0,0,0,,27,1601,node1601
50,,0,100,0,0,0,0,0,0,0,0,,66,1602,node1602
200,,,,,,,,,,,,,,1603,node1603
200,,,,,,,,,,,,,,1604,node1604
50,,0,100,0,0,0,0,0,0,0,0,,81,1605,node1605
112,80,0,0,0,21,0,0,0,0,0,79,2,59,1606,node1606
80,,0,8,0,22,0,70,9,0,0,0,,27,1607,node1607
200,,,,,,,,,,,,,,1608,node1608
80,,0,0,0,0,0,100,0,0,0,0,,61,1609,node1609
50,,0,88,0,0,0,0,0,0,0,12,0,58,1610,node1610
112,97,0,0,0,14,0,0,0,0,0,86,2,54,1611,node1611
50,,0,97,0,3,0,0,0,0,0,0,,41,1612,node1612
116,36,0,0,5,13,0,0,0,5,0,77,0,52,1613,node1613
50,,0,100,0,0,0,0,0,0,0,0,,66,1614,node1614
200,,,,,,,,,,,,,,1615,node1615
50,,0,100,0,0,0,0,0,0,0,0,,27,1616,node1616
126,20,3,0,0,21,0,53,0,5,0,18,0,61,1617,node1617
40,35,11,14,24,24,0,0,0,11,0,16,0,52,1618,node1618
200,,,,,,,,,,,,,,1619,node1619
112,98,0,0,0,0,0,0,0,0,0,100,2,34,1620,node1620
200,,,,,,,,,,,,,,1621,node1621
112,96,0,0,0,13,0,0,0,0,0,87,2,58,1622,node1622
50,,0,78,0,0,0,0,0,0,0,22,2,70,1623,node1623
50,,0,100,0,0,0,0,0,0,0,0,,53,1624,node1624
50,,0,100,0,0,0,0,0,0,0,0,,69,1625,node1625
50,,0,100,0,0,0,0,0,0,0,0,,34,1626,node1626
200,,,,,,,,,,,,,,1627,node1627
126,35,2,16,16,14,0,0,0,6,0,46,0,33,1628,node1628
112,98,0,0,0,0,0,0,0,0,0,100,2,81,1629,node1629
80,,2,0,0,13,0,82,0,0,0,3,0,69,1630,node1630
50,,0,100,0,0,0,0,0,0,0,0,,35,1631,node1631
112,70,7,0,0,9,0,0,0,0,0,84,2,71,1632,node1632
30,36,38,0,16,33,0,0,0,10,0,3,0,70,1633,node1633
50,,0,100,0,0,0,0,0,0,0,0,,52,1634,node1634
112,99,0,0,0,0,0,0,0,0,0,100,2,76,1635,node1635
50,,0,100,0,0,0,0,0,0,0,0,,66,1636,node1636
200,,,,,,,,,,,,,,1637,node1637
50,,0,100,0,0,0,0,0,0,0,0,,28,1638,node1638
50,,0,100,0,0,0,0,0,0,0,0,,54,1639,node1639
200,,,,,,,,,,,,,,1640,node1640
200,,,,,,,,,,,,,,1641,node1641
50,,0,100,0,0,0,0,0,0,0,0,,27,1642,node1642
200,,,,,,,,,,,,,,1643,node1643
200,,,,,,,,,,,,,,1644,node1644
200,,,,,,,,,,,,,,1645,node1645
50,,0,64,0,11,0,0,0,0,0,25,2,59,1646,node1646
20,30,23,20,12,26,0,0,0,19,0,0,,70,1647,node1647
50,,0,100,0,0,0,0,0,0,0,0,,58,1648,node1648
200,,,,,,,,,,,,,,1649,node1649
80,,0,0,0,1,0,99,1,0,0,0,,61,1650,node1650
200,,,,,,,,,,,,,,1651,node1651
50,,0,62,0,0,0,0,0,0,0,38,2,76,1652,node1652
200,,,,,,,,,,,,,,1653,node1653
50,,0,98,0,2,0,0,0,0,0,0,,74,1654,node1654
200,,,,,,,,,,,,,,1655,node1655
112,97,0,0,0,0,0,0,0,0,0,100,2,27,1656,node1656
116,44,0,58,0,2,0,0,0,2,0,38,0,33,1657,node1657
126,36,10,0,11,22,0,0,0,0,0,57,0,68,1658,node1658
80,,0,0,0,0,0,100,0,0,0,0,,61,1659,node1659
50,,0,96,1,3,0,0,0,0,0,0,,27,1660,node1660
112,76,0,0,0,0,0,0,0,0,0,100,2,82,1661,node1661
80,,0,21,0,0,0,79,0,0,0,0,,69,1662,node1662
200,,,,,,,,,,,,,,1663,node1663
50,,0,100,0,0,0,0,0,0,0,0,,33,1664,node1664
200,,,,,,,,,,,,,,1665,node1665
40,36,0,8,35,32,0,0,0,11,0,14,0,71,1666,node1666
112,80,0,0,0,0,0,0,0,0,0,100,2,59,1667,node1667
200,,,,,,,,,,,,,,1668,node1668
126,34,3,23,15,22,0,0,0,15,0,22,0,33,1669,node1669
50,,0,100,0,0,0,0,0,0,0,0,,34,1670,node1670
200,,,,,,,,,,,,,,1671,node1671
50,,0,100,0,0,0,0,0,0,0,0,,27,1672,node1672
50,,0,100,0,0,0,0,0,0,0,0,,59,1673,node1673
112,99,0,0,0,0,0,0,0,0,0,100,2,75,1674,node1674
112,81,0,0,0,0,0,0,0,0,0,100,2,82,1675,node1675
200,,,,,,,,,,,,,,1676,node1676
200,,,,,,,,,,,,,,1677,node1677
112,70,0,0,0,21,0,0,0,0,0,79,2,52,1678,node1678
50,,0,60,0,16,0,20,9,3,0,1,0,52,1679,node1679
50,,0,100,0,0,0,0,0,0,0,0,,75,1680,node1680
50,,0,100,0,0,0,0,0,0,0,0,,76,1681,node1681
50,,0,100,0,0,0,0,0,0,0,0,,26,1682,node1682
200,,,,,,,,,,,,,,1683,node1683
50,,0,100,0,0,0,0,0,0,0,0,,60,1684,node1684
50,,0,100,0,0,0,0,0,0,0,0,,28,1685,node1685
112,67,0,0,0,5,0,0,0,0,0,95,2,27,1686,node1686
200,,,,,,,,,,,,,,1687,node1687
50,,0,100,0,0,0,0,0,0,0,0,,52,1688,node1688
50,,0,94,0,5,0,0,0,0,0,1,0,62,1689,node1689
50,,1,86,0,7,0,0,0,6,0,0,,70,1690,node1690
50,,0,100,0,0,0,0,0,0,0,0,,27,1691,node1691
50,,0,100,0,0,0,0,0,0,0,0,,33,1692,node1692
112,98,0,0,0,0,0,0,0,0,0,100,2,76,1693,node1693
50,,0,100,0,0,0,0,0,0,0,0,,33,1694,node1694
50,,0,100,0,0,0,0,0,0,0,0,,70,1695,node1695
50,,0,100,0,0,0,0,0,0,0,0,,42,1696,node1696
112,74,4,0,0,19,0,0,0,0,0,77,2,36,1697,node1697
50,,1,88,1,6,0,0,0,0,0,4,0,79,1698,node1698
200,,,,,,,,,,,,,,1699,node1699
50,,0,100,0,0,0,0,0,0,0,0,,80,1700,node1700
200,,,,,,,,,,,,,,1701,node1701
40,32,2,0,20,22,0,0,0,10,0,46,0,61,1702,node1702
50,,0,100,0,0,0,0,0,0,0,0,,52,1703,node1703
50,,0,100,0,0,0,0,0,0,0,0,,27,1704,node1704
50,,0,100,0,0,0,0,0,0,0,0,,32,1705,node1705
50,,0,100,0,0,0,0,0,0,0,0,,27,1706,node1706
112,97,0,0,0,0,0,0,0,0,0,100,2,52,1707,node1707
200,,,,,,,,,,,,,,1708,node1708
200,,,,,,,,,,,,,,1709,node1709
200,,,,,,,,,,,,,,1710,node1710
50,,0,100,0,0,0,0,0,0,0,0,,58,1711,node1711
112,96,0,0,0,16,0,0,0,0,0,84,2,68,1712,node1712
50,,0,100,0,0,0,0,0,0,0,0,,34,1713,node1713
112,98,0,0,0,0,0,0,0,0,0,100,2,80,1714,node1714
50,,0,100,0,0,0,0,0,0,0,0,,68,1715,node1715
200,,,,,,,,,,,,,,1716,node1716
200,,,,,,,,,,,,,,1717,node1717
50,,1,73,2,13,0,4,0,4,0,3,0,27,1718,node1718
126,37,4,7,11,17,0,0,0,5,0,56,0,76,1719,node1719
50,,0,100,0,0,0,0,0,0,0,0,,27,1720,node1720
50,,0,100,0,0,0,0,0,0,0,0,,69,1721,node1721
112,96,0,0,0,0,0,0,0,0,0,100,2,81,1722,node1722
50,,0,100,0,0,0,0,0,0,0,0,,52,1723,node1723
50,,0,84,3,0,0,0,0,1,0,12,0,70,1724,node1724
50,,0,100,0,0,0,0,0,0,0,0,,77,1725,node1725
200,,,,,,,,,,,,,,1726,node1726
50,,0,100,0,0,0,0,0,0,0,0,,42,1727,node1727
50,,0,98,0,1,0,0,0,1,0,0,,71,1728,node1728
50,,0,100,0,0,0,0,0,0,0,0,,52,1729,node1729
50,,0,88,6,4,0,0,0,0,0,2,0,27,1730,node1730
200,,,,,,,,,,,,,,1731,node1731
112,70,0,0,0,0,0,0,0,0,0,100,2,81,1732,node1732
126,34,3,23,15,22,0,0,0,15,0,22,0,33,1733,node1733
200,,,,,,,,,,,,,,1734,node1734
116,49,6,0,0,18,0,0,0,0,0,76,0,70,1735,node1735
40,33,0,0,18,13,0,0,0,14,0,55,0,52,1736,node1736
126,34,6,0,25,21,0,0,0,6,0,42,0,76,1737,node1737
126,38,7,9,6,11,0,0,0,12,0,55,0,81,1738,node1738
50,,0,100,0,0,0,0,0,0,0,0,,33,1739,node1739
50,,0,100,0,0,0,0,0,0,0,0,,70,1740,node1740
50,,0,100,0,0,0,0,0,0,0,0,,33,1741,node1741
50,,0,100,0,0,0,0,0,0,0,0,,76,1742,node1742
80,,0,0,0,0,0,100,0,0,0,0,,59,1743,node1743
200,,,,,,,,,,,,,,1744,node1744
200,,,,,,,,,,,,,,1745,node1745
200,,,,,,,,,,,,,,1746,node1746
50,,0,99,0,1,0,0,0,0,0,0,,53,1747,node1747
50,,0,100,0,0,0,0,0,0,0,0,,81,1748,node1748
200,,,,,,,,,,,,,,1749,node1749
50,,0,100,0,0,0,0,0,0,0,0,,69,1750,node1750
200,,,,,,,,,,,,,,1751,node1751
50,,0,100,0,0,0,0,0,0,0,0,,27,1752,node1752
50,,0,80,5,8,0,0,4,4,0,3,0,52,1753,node1753
112,98,0,0,0,10,0,0,0,0,0,90,2,52,1754,node1754
50,,0,100,0,0,0,0,0,0,0,0,,71,1755,node1755
50,,0,100,0,0,0,0,0,0,0,0,,33,1756,node1756
50,,0,100,0,0,0,0,0,0,0,0,,32,1757,node1757
50,,3,66,4,14,0,0,0,4,0,9,0,71,1758,node1758
50,,0,100,0,0,0,0,0,0,0,0,,68,1759,node1759
200,,,,,,,,,,,,,,1760,node1760
50,,0,100,0,0,0,0,0,0,0,0,,79,1761,node1761
126,31,1,27,11,11,0,0,0,11,0,39,0,33,1762,node1762
200,,,,,,,,,,,,,,1763,node1763
50,,0,100,0,0,0,0,0,0,0,0,,21,1764,node1764
116,50,0,0,0,19,0,0,0,4,0,77,0,27,1765,node1765
30,32,6,52,15,21,0,0,0,2,0,4,0,77,1766,node1766
112,59,3,0,0,17,0,0,0,0,0,80,2,58,1767,node1767
50,,0,75,19,3,0,0,0,0,0,3,0,52,1768,node1768
40,26,14,9,29,28,0,0,0,11,0,9,0,80,1769,node1769
40,24,3,41,15,17,0,0,0,8,0,16,0,81,1770,node1770
80,,0,0,0,0,0,100,0,0,0,0,,61,1771,node1771
50,,0,100,0,0,0,0,0,0,0,0,,53,1772,node1772
50,,0,100,0,0,0,0,0,0,0,0,,58,1773,node1773
200,,,,,,,,,,,,,,1774,node1774
50,,0,96,0,3,0,0,0,0,0,1,0,77,1775,node1775
50,,1,77,0,10,0,0,0,5,0,7,0,28,1776,node1776
50,,0,70,13,9,0,0,0,1,0,7,0,72,1777,node1777
50,,0,100,0,0,0,0,0,0,0,0,,74,1778,node1778
50,,0,100,0,0,0,0,0,0,0,0,,70,1779,node1779
50,,0,90,0,0,0,10,0,0,0,0,,28,1780,node1780
200,,,,,,,,,,,,,,1781,node1781
50,,0,100,0,0,0,0,0,0,0,0,,71,1782,node1782
50,,0,100,0,0,0,0,0,0,0,0,,27,1783,node1783
50,,0,100,0,0,0,0,0,0,0,0,,27,1784,node1784
40,52,3,33,31,18,0,0,0,7,0,8,0,34,1785,node1785
112,70,0,0,0,24,0,0,0,0,0,76,2,68,1786,node1786
50,,0,100,0,0,0,0,0,0,0,0,,34,1787,node1787
50,,0,62,0,0,0,0,0,0,0,38,2,27,1788,node1788
200,,,,,,,,,,,,,,1789,node1789
112,98,0,0,0,0,0,0,0,0,0,100,2,75,1790,node1790
50,,0,100,0,0,0,0,0,0,0,0,,67,1791,node1791
112,80,0,0,0,0,0,0,0,0,0,100,2,82,1792,node1792
40,45,0,55,0,0,0,45,0,0,0,0,,67,1793,node1793
50,,0,100,0,0,0,0,0,0,0,0,,59,1794,node1794
50,,0,100,0,0,0,0,0,0,0,0,,59,1795,node1795
200,,,,,,,,,,,,,,1796,node1796
50,,0,100,0,0,0,0,0,0,0,0,,52,1797,node1797
112,54,0,9,0,18,0,0,0,0,0,73,2,58,1798,node1798
112,98,0,0,0,0,0,0,0,0,0,100,2,77,1799,node1799
50,,0,100,0,0,0,0,0,0,0,0,,68,1800,node1800
200,,,,,,,,,,,,,,1801,node1801
50,,1,82,2,9,0,0,0,1,0,5,0,76,1802,node1802
50,,0,100,0,0,0,0,0,0,0,0,,69,1803,node1803
50,,0,91,0,8,0,0,0,0,0,1,2,52,1804,node1804
50,,0,100,0,0,0,0,0,0,0,0,,33,1805,node1805
112,46,8,0,0,13,0,0,0,12,0,67,2,81,1806,node1806
200,,,,,,,,,,,,,,1807,node1807
200,,,,,,,,,,,,,,1808,node1808
50,,0,100,0,0,0,0,0,0,0,0,,52,1809,node1809
50,,0,100,0,0,0,0,0,0,0,0,,27,1810,node1810
200,,,,,,,,,,,,,,1811,node1811
40,36,2,36,27,19,0,0,0,4,0,12,0,80,1812,node1812
112,99,0,0,0,0,0,0,0,0,0,100,2,60,1813,node1813
200,,,,,,,,,,,,,,1814,node1814
112,99,0,0,0,0,0,0,0,0,0,100,2,71,1815,node1815
50,,0,100,0,0,0,0,0,0,0,0,,33,1816,node1816
50,,0,100,0,0,0,0,0,0,0,0,,54,1817,node1817
50,,0,100,0,0,0,0,0,0,0,0,,32,1818,node1818
126,32,0,21,18,16,0,0,0,3,0,42,0,72,1819,node1819
50,,0,100,0,0,0,0,0,0,0,0,,28,1820,node1820
50,,0,100,0,0,0,0,0,0,0,0,,67,1821,node1821
50,,0,100,0,0,0,0,0,0,0,0,,67,1822,node1822
50,,0,95,0,4,0,0,0,0,0,1,0,28,1823,node1823
80,,0,0,0,0,0,100,0,0,0,0,,35,1824,node1824
112,99,0,0,0,0,0,0,0,0,0,100,2,80,1825,node1825
40,34,0,0,13,16,0,0,0,5,0,66,0,33,1826,node1826
112,57,7,0,0,15,0,0,0,0,0,78,2,58,1827,node1827
50,,0,100,0,0,0,0,0,0,0,0,,67,1828,node1828
50,,0,100,0,0,0,0,0,0,0,0,,66,1829,node1829
112,66,0,0,0,11,0,0,0,9,0,80,2,28,1830,node1830
112,64,0,0,0,15,0,0,0,0,0,85,2,74,1831,node1831
112,98,0,0,0,0,0,0,0,0,0,100,2,76,1832,node1832
112,100,0,0,0,0,0,0,0,0,0,100,2,78,1833,node1833
112,99,0,0,0,0,0,0,0,0,0,100,2,70,1834,node1834
112,94,0,0,0,0,0,0,0,0,0,100,2,78,1835,node1835
112,100,0,0,0,0,0,0,0,0,0,100,2,75,1836,node1836
112,98,0,0,0,0,0,0,0,0,0,100,2,76,1837,node1837
112,99,0,0,0,8,0,0,0,0,0,92,2,70,1838,node1838
112,79,0,0,0,12,0,0,0,0,0,88,2,79,1839,node1839
50,,0,100,0,0,0,0,0,0,0,0,,19,1840,node1840
200,,,,,,,,,,,,,,1841,node1841
126,32,4,0,0,23,0,20,0,0,0,53,0,35,1842,node1842
126,34,3,0,28,24,0,0,0,7,0,38,0,81,1843,node1843
112,56,2,0,0,16,0,0,0,13,0,69,2,58,1844,node1844
200,,,,,,,,,,,,,,1845,node1845
50,,0,100,0,0,0,0,0,0,0,0,,54,1846,node1846
200,,,,,,,,,,,,,,1847,node1847
40,48,7,32,25,22,0,0,0,4,0,10,0,72,1848,node1848
50,,0,95,0,5,0,0,0,0,0,0,,33,1849,node1849
50,,0,100,0,0,0,0,0,0,0,0,,67,1850,node1850
112,65,3,0,0,15,0,0,0,18,0,64,2,72,1851,node1851
50,,0,100,0,0,0,0,0,0,0,0,,33,1852,node1852
50,,0,84,6,8,0,0,0,2,0,0,,33,1853,node1853
40,52,1,59,24,10,0,0,0,1,0,5,0,67,1854,node1854
126,30,0,59,2,9,0,0,0,1,0,29,0,28,1855,node1855
40,32,15,0,39,29,0,0,0,0,0,17,0,59,1856,node1856
116,57,0,0,4,25,0,0,0,0,0,71,0,34,1857,node1857
40,30,21,0,40,26,0,0,0,11,0,2,0,61,1858,node1858
126,34,17,0,47,0,0,0,0,0,0,36,0,33,1859,node1859
40,40,0,0,43,11,0,0,0,3,0,43,0,68,1860,node1860
40,38,17,0,29,19,0,0,0,8,0,27,0,61,1861,node1861
126,24,18,0,27,23,0,0,0,12,0,20,0,68,1862,node1862
116,27,21,0,32,28,0,0,0,18,0,1,0,68,1863,node1863
112,98,0,0,0,7,0,0,0,0,0,93,2,76,1864,node1864
112,70,0,43,0,0,0,0,0,0,0,57,2,70,1865,node1865
112,90,0,0,0,5,0,0,0,0,0,95,2,74,1866,node1866
112,100,0,0,0,0,0,0,0,0,0,100,2,69,1867,node1867
112,83,0,0,0,12,0,0,0,0,0,88,2,62,1868,node1868
112,99,0,0,0,0,0,0,0,0,0,100,2,74,1869,node1869
112,98,0,0,0,10,0,0,0,0,0,90,2,78,1870,node1870
112,96,0,14,0,8,0,0,0,0,0,78,2,70,1871,node1871
40,29,5,29,39,20,0,0,0,6,0,1,0,68,1872,node1872
116,28,20,0,40,29,0,0,0,0,0,11,0,61,1873,node1873
116,26,13,0,36,24,0,0,0,16,0,11,0,68,1874,node1874
30,41,24,0,32,37,0,0,0,7,0,0,,41,1875,node1875
116,22,17,0,33,22,0,0,0,14,0,14,0,66,1876,node1876
116,46,6,0,22,13,0,0,0,0,0,59,0,33,1877,node1877
116,43,10,0,32,16,0,0,2,9,0,33,0,66,1878,node1878
40,39,15,0,43,32,0,0,0,8,0,2,0,67,1879,node1879
50,,0,95,0,4,0,0,0,0,0,1,0,28,1880,node1880
50,,0,100,0,0,0,0,0,0,0,0,,54,1881,node1881
50,,0,100,0,0,0,0,0,0,0,0,,67,1882,node1882
50,,0,100,0,0,0,0,0,0,0,0,,33,1883,node1883
50,,0,100,0,0,0,0,0,0,0,0,,33,1884,node1884
50,,0,85,11,4,0,0,0,0,0,0,,59,1885,node1885
50,,0,100,0,0,0,0,0,0,0,0,,68,1886,node1886
50,,0,100,0,0,0,0,0,0,0,0,,59,1887,node1887
50,,0,90,4,6,0,0,0,0,0,0,,74,1888,node1888
112,68,0,0,0,9,0,0,0,0,0,91,2,71,1889,node1889
112,70,0,0,0,23,0,0,0,0,0,77,2,70,1890,node1890
200,,,,,,,,,,,,,,1891,node1891
200,,,,,,,,,,,,,,1892,node1892
200,,,,,,,,,,,,,,1893,node1893
50,,0,100,0,0,0,0,0,0,0,0,,76,1894,node1894
200,,,,,,,,,,,,,,1895,node1895
112,98,0,0,0,12,0,0,0,1,0,87,2,71,1896,node1896
200,,,,,,,,,,,,,,1897,node1897
112,61,0,0,0,14,0,0,0,0,0,86,2,43,1898,node1898
112,64,10,0,0,10,0,0,0,0,0,80,2,69,1899,node1899
40,30,1,28,21,15,0,0,0,4,0,31,0,71,1900,node1900
200,,,,,,,,,,,,,,1901,node1901
50,,0,100,0,0,0,0,0,0,0,0,,73,1902,node1902
200,,,,,,,,,,,,,,1903,node1903
112,99,0,0,0,8,0,0,0,0,0,92,2,80,1904,node1904
