latitude,longitude,region,state,postcode,geometry
4.710120612,101.1807593,Ipoh,Perak,30658,POINT (101.1807592674892 4.710120611610979)
4.595686987,101.0449388,Ipoh,Perak,30658,POINT (101.044938804984 4.59568698726128)
4.679461188,100.9402302,Ipoh,Perak,30658,POINT (100.9402301700914 4.679461187731522)
4.632328349,101.2367807,Ipoh,Perak,30658,POINT (101.23678067336036 4.632328349090373)
4.488024972,101.0816823,Ipoh,Perak,30658,POINT (101.0816822966164 4.488024971530293)
4.702836782,101.1550616,Ipoh,Perak,30658,POINT (101.15506157054968 4.702836782440145)
4.517277972,100.9836393,Ipoh,Perak,30658,POINT (100.98363928257322 4.517277972218286)
4.494127144,101.0476065,Ipoh,Perak,30660,POINT (101.04760646415744 4.494127143808872)
4.62674032,101.2019097,Ipoh,Perak,30660,POINT (101.2019096969806 4.626740320271461)
4.644085644,101.2014771,Ipoh,Perak,30660,POINT (101.20147710891575 4.644085643510312)
4.668379609,100.9950485,Ipoh,Perak,30660,POINT (100.99504853811123 4.668379608692681)
4.541980345,101.1365487,Ipoh,Perak,30660,POINT (101.13654873216896 4.541980345004513)
4.658445864,101.0921221,Ipoh,Perak,30660,POINT (101.09212212293885 4.6584458643198765)
4.443197404,101.0023574,Ipoh,Perak,30660,POINT (101.00235739756393 4.443197404440469)
4.508723319,101.0512298,Ipoh,Perak,30660,POINT (101.05122981418702 4.508723318950696)
4.64051143,101.0792423,Ipoh,Perak,30661,POINT (101.07924234851497 4.640511429752332)
4.711541801,101.029362,Ipoh,Perak,30661,POINT (101.0293619910266 4.711541800844159)
4.657456672,101.0784552,Ipoh,Perak,30661,POINT (101.07845519133824 4.657456671653964)
4.756301725,101.0701856,Ipoh,Perak,30661,POINT (101.0701856091212 4.756301724638721)
4.734111508,101.0886618,Ipoh,Perak,30661,POINT (101.08866179034943 4.734111508084681)
4.680244506,101.2363186,Ipoh,Perak,30661,POINT (101.2363186140266 4.680244506365433)
4.474228873,101.1379089,Ipoh,Perak,30661,POINT (101.13790893962909 4.474228872807975)
4.609979914,101.0386106,Ipoh,Perak,30661,POINT (101.03861062090968 4.609979913868381)
4.534593749,101.0347125,Ipoh,Perak,30662,POINT (101.03471245226126 4.534593748615631)
4.452895836,101.0021017,Ipoh,Perak,30662,POINT (101.00210172623508 4.452895835740243)
4.654769444,101.1310223,Ipoh,Perak,30662,POINT (101.13102229190238 4.654769443779111)
4.754278856,101.2430374,Ipoh,Perak,30662,POINT (101.24303738926356 4.754278856121735)
4.679371855,101.1626231,Ipoh,Perak,30662,POINT (101.16262311240932 4.679371854818483)
4.573090462,100.9727186,Ipoh,Perak,30662,POINT (100.97271855178352 4.573090461614011)
4.543550862,101.2316376,Ipoh,Perak,30662,POINT (101.2316375838632 4.543550862230882)
4.733166737,100.9391993,Ipoh,Perak,30662,POINT (100.93919928885968 4.733166736509227)
4.519090262,101.0204274,Ipoh,Perak,30664,POINT (101.0204273711552 4.519090262331446)
4.740535808,100.9565084,Ipoh,Perak,30664,POINT (100.95650839059176 4.740535808289981)
4.455834631,101.2347885,Ipoh,Perak,30664,POINT (101.23478853244112 4.455834630933104)
4.50291234,101.1931201,Ipoh,Perak,30664,POINT (101.19312008712568 4.502912339644665)
4.462330958,101.0485172,Ipoh,Perak,30664,POINT (101.04851720332807 4.462330957893206)
4.751650198,100.9946466,Ipoh,Perak,30664,POINT (100.99464664652196 4.751650197741293)
4.675322011,101.1636485,Ipoh,Perak,30664,POINT (101.1636485019335 4.675322011408106)
4.567947093,101.0423411,Ipoh,Perak,30664,POINT (101.04234107341856 4.567947093150854)
4.578350144,101.062658,Ipoh,Perak,30668,POINT (101.06265799659243 4.578350143761673)
4.588014528,101.0805147,Ipoh,Perak,30668,POINT (101.08051468816836 4.588014527786499)
4.679250346,100.9760898,Ipoh,Perak,30668,POINT (100.97608981203344 4.679250346484977)
4.68799291,101.0535323,Ipoh,Perak,30668,POINT (101.05353231432451 4.687992909958689)
4.449551038,101.0613912,Ipoh,Perak,30668,POINT (101.06139120046925 4.449551038143996)
4.713262427,100.969124,Ipoh,Perak,30668,POINT (100.96912397604294 4.713262426806088)
4.525921621,101.1281226,Ipoh,Perak,30668,POINT (101.12812257292636 4.525921621085905)
4.630201425,100.962902,Ipoh,Perak,30668,POINT (100.96290201097852 4.630201425016291)
4.633224327,101.1086535,Ipoh,Perak,30670,POINT (101.10865347233086 4.633224326753632)
4.688753316,101.1305344,Ipoh,Perak,30670,POINT (101.13053444911866 4.688753316336955)
4.443880632,101.0135618,Ipoh,Perak,30670,POINT (101.01356184579376 4.443880632310544)
4.691834777,101.0155855,Ipoh,Perak,30670,POINT (101.01558552877418 4.691834777251683)
4.693729742,101.0435706,Ipoh,Perak,30670,POINT (101.04357059142512 4.6937297423753925)
4.629335071,100.9633147,Ipoh,Perak,30670,POINT (100.963314731699 4.6293350713574535)
4.728847979,101.0475504,Ipoh,Perak,30670,POINT (101.0475503795821 4.728847979492378)
4.61732669,101.08471,Ipoh,Perak,30670,POINT (101.08470998173654 4.617326689909574)
4.62032714,101.2288718,Ipoh,Perak,30673,POINT (101.22887181447456 4.620327140144793)
4.573240329,101.0941298,Ipoh,Perak,30673,POINT (101.09412984766466 4.573240328684689)
4.440605111,101.1932126,Ipoh,Perak,30673,POINT (101.19321258147734 4.440605110614862)
4.638745837,101.0404545,Ipoh,Perak,30673,POINT (101.04045454543304 4.638745836655647)
4.750565214,100.9981925,Ipoh,Perak,30673,POINT (100.99819248337263 4.75056521417201)
4.61818597,101.0592961,Ipoh,Perak,30673,POINT (101.0592960621532 4.618185970192632)
4.54133287,101.1516748,Ipoh,Perak,30673,POINT (101.15167480684416 4.541332869506357)
4.620196098,101.0454424,Ipoh,Perak,30673,POINT (101.04544235411812 4.620196097592767)
4.639420879,101.1882593,Ipoh,Perak,30674,POINT (101.18825932927489 4.639420879390513)
4.731864229,101.0323116,Ipoh,Perak,30674,POINT (101.03231157557155 4.731864228507028)
4.570650666,100.9971555,Ipoh,Perak,30674,POINT (100.99715552732344 4.57065066627973)
4.475244402,101.1859808,Ipoh,Perak,30674,POINT (101.1859807586864 4.47524440157624)
4.702234453,101.0469405,Ipoh,Perak,30674,POINT (101.04694045392488 4.702234453426663)
4.505928829,100.9867695,Ipoh,Perak,30674,POINT (100.9867694824404 4.505928828827538)
4.459041695,101.0455114,Ipoh,Perak,30674,POINT (101.04551142199736 4.4590416954546885)
4.703287571,100.9836356,Ipoh,Perak,30674,POINT (100.98363557730252 4.703287571045372)
4.513801839,100.9651295,Ipoh,Perak,30676,POINT (100.96512953730976 4.513801839083159)
4.742190262,101.1247689,Ipoh,Perak,30676,POINT (101.12476890453792 4.7421902623486805)
4.461997199,101.0976985,Ipoh,Perak,30676,POINT (101.09769845148452 4.461997198773069)
4.755124258,101.0955359,Ipoh,Perak,30676,POINT (101.09553587364006 4.755124258302634)
4.469278727,101.1487597,Ipoh,Perak,30676,POINT (101.14875974694446 4.469278727409825)
4.715626177,101.1299972,Ipoh,Perak,30676,POINT (101.12999724176844 4.715626176838354)
4.75674837,100.9897,Ipoh,Perak,30676,POINT (100.9896999618092 4.756748369626038)
4.519862066,101.2412427,Ipoh,Perak,30676,POINT (101.2412427138112 4.5198620657791455)
4.498244535,101.1790629,Ipoh,Perak,30682,POINT (101.1790629067676 4.498244535292015)
4.737014034,100.9715519,Ipoh,Perak,30682,POINT (100.97155186825042 4.737014033736195)
4.637482586,100.9582883,Ipoh,Perak,30682,POINT (100.9582882778877 4.6374825859815125)
4.73816035,101.085895,Ipoh,Perak,30682,POINT (101.0858950338009 4.738160350490931)
4.470706074,100.9743701,Ipoh,Perak,30682,POINT (100.97437012201527 4.470706073991095)
4.751268172,101.2270031,Ipoh,Perak,30682,POINT (101.2270030825592 4.751268172472355)
4.444741945,101.128747,Ipoh,Perak,30682,POINT (101.12874696148629 4.444741944834428)
4.474733752,101.0977445,Ipoh,Perak,30682,POINT (101.09774453141544 4.474733751542529)
4.643370668,101.0683579,Ipoh,Perak,30690,POINT (101.06835788712768 4.643370668178353)
4.584323988,100.9726695,Ipoh,Perak,30690,POINT (100.97266954654488 4.584323987879251)
4.702521641,101.175378,Ipoh,Perak,30690,POINT (101.1753779569964 4.702521640594539)
4.605659323,101.0189501,Ipoh,Perak,30690,POINT (101.01895006860676 4.60565932334019)
4.547887138,101.2073167,Ipoh,Perak,30690,POINT (101.20731668033154 4.547887137739142)
4.52618981,101.1126745,Ipoh,Perak,30690,POINT (101.11267451304585 4.5261898102938405)
4.719315137,101.2089675,Ipoh,Perak,30690,POINT (101.20896752704488 4.719315137490545)
4.477376919,101.0787218,Ipoh,Perak,30690,POINT (101.0787217571599 4.47737691881751)
4.629608955,100.9412192,Ipoh,Perak,30700,POINT (100.9412191566553 4.6296089548555885)
4.663309148,100.9675891,Ipoh,Perak,30700,POINT (100.96758911913602 4.6633091481923925)
4.523763963,101.161165,Ipoh,Perak,30700,POINT (101.16116502697584 4.52376396251135)
4.664401096,101.1160997,Ipoh,Perak,30700,POINT (101.11609968872035 4.664401095872161)
4.464735189,100.9739563,Ipoh,Perak,30700,POINT (100.973956251827 4.46473518914591)
4.590295598,101.0641843,Ipoh,Perak,30700,POINT (101.064184259524 4.59029559834469)
4.70617941,101.0466072,Ipoh,Perak,30700,POINT (101.04660716435922 4.706179409926502)
4.71234965,101.1174434,Ipoh,Perak,30700,POINT (101.11744341760128 4.712349650085137)
4.667214487,101.0367216,Ipoh,Perak,30710,POINT (101.03672158112325 4.667214486911571)
4.757177959,101.0649884,Ipoh,Perak,30710,POINT (101.0649883797088 4.757177959444619)
4.571478417,100.9839539,Ipoh,Perak,30710,POINT (100.98395391993326 4.571478417248667)
4.527275903,101.0621648,Ipoh,Perak,30710,POINT (101.06216479645232 4.527275903292801)
4.49153005,101.0948243,Ipoh,Perak,30710,POINT (101.0948243175806 4.491530049968787)
4.71759468,100.9623044,Ipoh,Perak,30710,POINT (100.96230439870328 4.717594679646707)
4.739056071,101.1992378,Ipoh,Perak,30710,POINT (101.19923775007288 4.739056070509619)
4.716383543,101.0816356,Ipoh,Perak,30710,POINT (101.08163562774612 4.716383542826741)
4.641671528,101.0964396,Ipoh,Perak,30720,POINT (101.0964396242004 4.641671528253028)
4.579378522,101.2179146,Ipoh,Perak,30720,POINT (101.21791457684849 4.579378521781938)
4.44793382,100.9709683,Ipoh,Perak,30720,POINT (100.97096830352172 4.447933820260172)
4.750344164,101.1850721,Ipoh,Perak,30720,POINT (101.1850720999801 4.750344163979089)
4.704985507,100.9520494,Ipoh,Perak,30720,POINT (100.95204941684489 4.704985506568693)
4.70012221,101.2209771,Ipoh,Perak,30720,POINT (101.22097705410972 4.700122209573155)
4.575258369,100.9689091,Ipoh,Perak,30720,POINT (100.96890910594284 4.575258369264247)
4.537050839,101.1300687,Ipoh,Perak,30720,POINT (101.1300687278306 4.537050838644285)
4.555480483,101.0275352,Ipoh,Perak,30730,POINT (101.02753520503902 4.5554804825655575)
4.632109442,100.9658294,Ipoh,Perak,30730,POINT (100.96582943380642 4.63210944189351)
4.576009159,100.9485346,Ipoh,Perak,30730,POINT (100.94853463520752 4.5760091589340455)
4.750709767,100.9331097,Ipoh,Perak,30730,POINT (100.93310970809608 4.750709766506173)
4.531484037,100.9872865,Ipoh,Perak,30730,POINT (100.98728646220437 4.531484037478562)
4.650947596,101.1332708,Ipoh,Perak,30730,POINT (101.13327077064122 4.650947595601027)
4.693469341,101.2092393,Ipoh,Perak,30730,POINT (101.2092392858944 4.69346934102609)
4.472675123,101.0603348,Ipoh,Perak,30730,POINT (101.06033478785844 4.472675123395708)
4.557053373,101.2151852,Ipoh,Perak,30740,POINT (101.21518520285947 4.557053373157405)
4.599070658,100.9784589,Ipoh,Perak,30740,POINT (100.9784589365806 4.5990706579874985)
4.60754547,101.0431361,Ipoh,Perak,30740,POINT (101.04313614529502 4.607545469961063)
4.560308907,100.9557845,Ipoh,Perak,30740,POINT (100.955784483086 4.56030890691573)
4.521208044,101.1668625,Ipoh,Perak,30740,POINT (101.16686254122146 4.521208044031932)
4.550690651,101.1050523,Ipoh,Perak,30740,POINT (101.10505228412862 4.550690651416394)
4.63216244,100.9458278,Ipoh,Perak,30740,POINT (100.94582781243604 4.632162440468839)
4.477307163,101.0834291,Ipoh,Perak,30740,POINT (101.08342910783176 4.477307162505129)
4.441767107,101.134391,Ipoh,Perak,30750,POINT (101.13439096363771 4.441767106966373)
4.694222622,101.152992,Ipoh,Perak,30750,POINT (101.1529920182518 4.694222621655546)
4.656582718,101.195473,Ipoh,Perak,30750,POINT (101.19547302608224 4.65658271827084)
4.568529488,101.2355178,Ipoh,Perak,30750,POINT (101.23551781760972 4.568529488073647)
4.512052507,101.2448627,Ipoh,Perak,30750,POINT (101.24486272765688 4.512052506896845)
4.751484858,100.9494572,Ipoh,Perak,30750,POINT (100.94945719616427 4.751484858341209)
4.739629058,101.2108647,Ipoh,Perak,30750,POINT (101.21086471363856 4.739629057979642)
4.459632036,101.2043546,Ipoh,Perak,30750,POINT (101.20435463314702 4.45963203565304)
4.476319528,101.1864822,Ipoh,Perak,30760,POINT (101.1864822425492 4.476319528116291)
4.75187369,100.9686394,Ipoh,Perak,30760,POINT (100.96863938089793 4.751873689577101)
4.447636361,101.2464671,Ipoh,Perak,30760,POINT (101.2464670751702 4.44763636100797)
4.650082054,100.9800908,Ipoh,Perak,30760,POINT (100.98009082838642 4.650082053984694)
4.657649138,101.2211188,Ipoh,Perak,30760,POINT (101.22111880968208 4.657649138173854)
4.639939758,101.069233,Ipoh,Perak,30760,POINT (101.06923300649716 4.63993975780613)
4.522884397,101.0795138,Ipoh,Perak,30760,POINT (101.07951381543292 4.522884397284455)
4.624630139,101.2356594,Ipoh,Perak,30760,POINT (101.23565939026176 4.624630138579306)
4.515835309,100.972111,Ipoh,Perak,30770,POINT (100.97211104320569 4.515835309108178)
4.460361544,101.1631699,Ipoh,Perak,30770,POINT (101.16316986251044 4.460361543781457)
4.54055154,101.1131538,Ipoh,Perak,30770,POINT (101.11315377139816 4.540551539525386)
4.46688211,100.9559336,Ipoh,Perak,30770,POINT (100.95593362369536 4.466882109939089)
4.496621116,101.2440441,Ipoh,Perak,30770,POINT (101.24404406862436 4.496621115965175)
4.706957699,100.9911944,Ipoh,Perak,30770,POINT (100.99119437526664 4.706957699353458)
4.573644016,101.0469909,Ipoh,Perak,30770,POINT (101.04699094610424 4.573644015636019)
4.736671437,100.9781208,Ipoh,Perak,30770,POINT (100.97812078940493 4.736671436877877)
4.710200225,101.184678,Ipoh,Perak,30780,POINT (101.18467801612572 4.710200225045783)
4.602107073,100.9470963,Ipoh,Perak,30780,POINT (100.94709625190345 4.602107073028625)
4.679845525,100.9747182,Ipoh,Perak,30780,POINT (100.97471823363318 4.679845524977901)
4.676491908,101.233098,Ipoh,Perak,30780,POINT (101.23309799724282 4.676491908455908)
4.455906018,101.0851166,Ipoh,Perak,30780,POINT (101.08511662632144 4.455906017565289)
4.694335968,100.9714447,Ipoh,Perak,30780,POINT (100.9714447343855 4.694335968273301)
4.729768293,100.986238,Ipoh,Perak,30780,POINT (100.9862380033996 4.729768292561275)
4.574671619,101.1994339,Ipoh,Perak,30780,POINT (101.19943387785445 4.574671619285033)
4.692987732,101.2267015,Ipoh,Perak,30790,POINT (101.22670149450168 4.69298773203515)
4.482856475,101.1923631,Ipoh,Perak,30790,POINT (101.19236311659124 4.482856474771403)
4.682646212,101.0312212,Ipoh,Perak,30790,POINT (101.03122120599078 4.682646211752493)
4.702733101,101.029157,Ipoh,Perak,30790,POINT (101.02915697503748 4.702733100922476)
4.647670475,100.9871263,Ipoh,Perak,30790,POINT (100.98712631609982 4.647670475068749)
4.648990817,100.9586631,Ipoh,Perak,30790,POINT (100.95866311006212 4.648990816981218)
4.45426973,101.2315136,Ipoh,Perak,30790,POINT (101.23151355812506 4.454269729504735)
4.700298608,101.1072995,Ipoh,Perak,30790,POINT (101.10729946522328 4.700298607563366)
4.500330516,101.0852453,Ipoh,Perak,30800,POINT (101.0852452835787 4.500330516465295)
4.730518101,100.9608456,Ipoh,Perak,30800,POINT (100.96084557409526 4.730518100991789)
4.700278434,101.0829305,Ipoh,Perak,30800,POINT (101.08293048876158 4.700278433607795)
4.628849019,101.2031085,Ipoh,Perak,30800,POINT (101.20310850542026 4.628849018912404)
4.647933496,101.051948,Ipoh,Perak,30800,POINT (101.0519480187789 4.64793349620371)
4.628493889,100.9970698,Ipoh,Perak,30800,POINT (100.997069842862 4.628493888603101)
4.692662803,101.1312289,Ipoh,Perak,30800,POINT (101.1312289212772 4.692662802523913)
4.463926965,101.0277353,Ipoh,Perak,30800,POINT (101.02773529579392 4.463926964909162)
4.618913183,100.9365314,Ipoh,Perak,30810,POINT (100.936531379529 4.618913183335267)
4.531124761,101.1056791,Ipoh,Perak,30810,POINT (101.10567905178736 4.531124760590062)
4.645736359,101.0080411,Ipoh,Perak,30810,POINT (101.00804110603237 4.645736358959778)
4.61761846,101.157428,Ipoh,Perak,30810,POINT (101.1574280134332 4.61761846033653)
4.588635603,101.1862786,Ipoh,Perak,30810,POINT (101.1862785728964 4.588635603099915)
4.46320818,101.1412659,Ipoh,Perak,30810,POINT (101.14126594653833 4.463208179614641)
4.490937652,100.9884832,Ipoh,Perak,30810,POINT (100.9884832418852 4.490937652142211)
4.544957498,101.2131932,Ipoh,Perak,30810,POINT (101.21319316942105 4.544957497537344)
4.751484368,100.9596992,Ipoh,Perak,30820,POINT (100.95969924232796 4.7514843682734655)
4.579940207,101.0206546,Ipoh,Perak,30820,POINT (101.02065460648116 4.57994020658031)
4.444220151,101.093507,Ipoh,Perak,30820,POINT (101.09350697797429 4.444220151285813)
4.71839514,101.0005822,Ipoh,Perak,30820,POINT (101.00058218149184 4.718395139728159)
4.525448366,101.0654388,Ipoh,Perak,30820,POINT (101.06543878833511 4.525448365898762)
4.580400622,100.951078,Ipoh,Perak,30820,POINT (100.95107804620842 4.580400622180706)
4.646426608,101.0922623,Ipoh,Perak,30820,POINT (101.09226228637831 4.64642660840441)
4.697553395,101.1077453,Ipoh,Perak,30820,POINT (101.10774531170011 4.697553395158317)
4.688862049,101.0533748,Ipoh,Perak,30830,POINT (101.05337482965189 4.688862048945052)
4.508300036,101.1435594,Ipoh,Perak,30830,POINT (101.14355940499088 4.5083000364922245)
4.583845176,100.9931249,Ipoh,Perak,30830,POINT (100.9931248751248 4.583845175557928)
4.684508481,101.2147342,Ipoh,Perak,30830,POINT (101.21473423000336 4.684508481048211)
4.634775447,101.0493251,Ipoh,Perak,30830,POINT (101.04932513212226 4.634775447301223)
4.717555315,101.2214733,Ipoh,Perak,30830,POINT (101.2214732685335 4.717555315231262)
4.555738578,101.127338,Ipoh,Perak,30830,POINT (101.12733797844496 4.555738578281428)
4.657851173,101.0905455,Ipoh,Perak,30830,POINT (101.09054553565387 4.657851173168405)
4.558984435,101.0558524,Ipoh,Perak,30840,POINT (101.0558524096646 4.55898443477506)
4.536595,100.947466,Ipoh,Perak,30840,POINT (100.94746598810308 4.536595000330971)
4.690216935,101.0607756,Ipoh,Perak,30840,POINT (101.06077563403576 4.69021693500662)
4.670097603,100.943516,Ipoh,Perak,30840,POINT (100.9435160123328 4.670097603478425)
4.69889189,101.2419963,Ipoh,Perak,30840,POINT (101.24199627273264 4.6988918898526135)
4.740848674,100.9778265,Ipoh,Perak,30840,POINT (100.9778264655188 4.740848674322809)
4.496776601,101.2006294,Ipoh,Perak,30840,POINT (101.2006294128857 4.496776600984808)
4.745321933,101.1681851,Ipoh,Perak,30840,POINT (101.16818510288388 4.745321933486637)
4.542976053,101.0556778,Ipoh,Perak,30900,POINT (101.0556778483701 4.542976052671692)
4.577473552,101.195314,Ipoh,Perak,30900,POINT (101.19531404285442 4.577473552436595)
4.692348698,101.2001903,Ipoh,Perak,30900,POINT (101.2001903469572 4.692348698324788)
4.502584865,101.1947939,Ipoh,Perak,30900,POINT (101.19479385164472 4.502584864729995)
4.568861081,100.9676173,Ipoh,Perak,30900,POINT (100.96761727417156 4.568861081488448)
4.674976142,101.1970964,Ipoh,Perak,30900,POINT (101.19709643099574 4.674976141678772)
4.556324809,101.1840259,Ipoh,Perak,30900,POINT (101.18402585386588 4.556324809293127)
4.554612339,101.1580906,Ipoh,Perak,30900,POINT (101.15809060801972 4.554612339134354)
4.540212909,101.1198804,Ipoh,Perak,30902,POINT (101.11988037736924 4.54021290851064)
4.558888378,100.9512466,Ipoh,Perak,30902,POINT (100.9512465866684 4.558888377729253)
4.493265222,101.0881274,Ipoh,Perak,30902,POINT (101.08812737688258 4.493265221896667)
4.463029846,101.0281717,Ipoh,Perak,30902,POINT (101.0281717152724 4.463029845788216)
4.630079259,101.1270943,Ipoh,Perak,30902,POINT (101.12709425317692 4.630079258673155)
4.538911592,101.1203496,Ipoh,Perak,30902,POINT (101.12034961896576 4.538911591765802)
4.651626733,100.9723142,Ipoh,Perak,30902,POINT (100.97231424822958 4.651626733462992)
4.650400574,101.0047643,Ipoh,Perak,30902,POINT (101.00476425615972 4.650400573594569)
4.49291539,101.1355047,Ipoh,Perak,30904,POINT (101.13550469018168 4.492915390353229)
4.530148801,101.1286764,Ipoh,Perak,30904,POINT (101.12867641103011 4.5301488007903465)
4.72519157,101.1598645,Ipoh,Perak,30904,POINT (101.1598644578672 4.725191570227885)
4.711859582,101.1930641,Ipoh,Perak,30904,POINT (101.19306414477226 4.711859582376814)
4.663840132,100.986228,Ipoh,Perak,30904,POINT (100.98622798450576 4.663840132380669)
4.735757774,101.1837767,Ipoh,Perak,30904,POINT (101.18377665783817 4.735757773981956)
4.475368005,101.2492649,Ipoh,Perak,30904,POINT (101.24926488941516 4.475368004961063)
4.659679022,101.1169886,Ipoh,Perak,30904,POINT (101.11698859473982 4.659679021924608)
4.748274793,100.9479656,Ipoh,Perak,30906,POINT (100.94796562877318 4.748274792827682)
4.464465524,100.9800127,Ipoh,Perak,30906,POINT (100.98001273909112 4.464465524458286)
4.727905094,101.0222716,Ipoh,Perak,30906,POINT (101.02227156353052 4.727905094451595)
4.439413847,101.2278,Ipoh,Perak,30906,POINT (101.22780004199326 4.439413847300536)
4.623599034,101.1474536,Ipoh,Perak,30906,POINT (101.14745361489544 4.623599033575775)
4.479236853,101.1695724,Ipoh,Perak,30906,POINT (101.1695723651014 4.479236853306404)
4.59701936,100.9776418,Ipoh,Perak,30906,POINT (100.97764184603912 4.597019360071321)
4.461959289,101.0510352,Ipoh,Perak,30906,POINT (101.05103516771672 4.461959289047605)
4.440592597,101.1963596,Ipoh,Perak,30908,POINT (101.19635963631204 4.440592597055672)
4.724100498,101.0277363,Ipoh,Perak,30908,POINT (101.0277363099822 4.72410049810342)
4.630908703,101.0376872,Ipoh,Perak,30908,POINT (101.03768719028126 4.630908702855935)
4.507166291,100.9708522,Ipoh,Perak,30908,POINT (100.9708521615339 4.507166291312417)
4.606329365,101.1883782,Ipoh,Perak,30908,POINT (101.1883782055462 4.606329365220806)
4.464975393,101.0859651,Ipoh,Perak,30908,POINT (101.08596506311898 4.464975393396707)
4.673962558,101.0141527,Ipoh,Perak,30908,POINT (101.01415266141665 4.673962557798304)
4.72567934,101.1484749,Ipoh,Perak,30908,POINT (101.1484748781757 4.72567934031127)
4.442210242,101.0553673,Ipoh,Perak,30910,POINT (101.05536730072886 4.442210242190864)
4.556284078,101.094746,Ipoh,Perak,30910,POINT (101.09474598621512 4.5562840782832)
4.642015268,101.0071873,Ipoh,Perak,30910,POINT (101.00718734421388 4.642015267611174)
4.606683506,101.1030069,Ipoh,Perak,30910,POINT (101.10300694286204 4.606683506216369)
4.641069731,101.1741647,Ipoh,Perak,30910,POINT (101.17416468836925 4.641069731115059)
4.658196933,100.959371,Ipoh,Perak,30910,POINT (100.95937103709772 4.658196932683947)
4.616385106,101.0824834,Ipoh,Perak,30910,POINT (101.08248343626722 4.616385105670427)
4.602949499,101.0732314,Ipoh,Perak,30910,POINT (101.07323143884436 4.602949498859888)
4.642853158,101.1970091,Ipoh,Perak,30912,POINT (101.1970090921426 4.642853158003618)
4.737819456,101.0598728,Ipoh,Perak,30912,POINT (101.059872760676 4.7378194556849085)
4.507634386,101.2117923,Ipoh,Perak,30912,POINT (101.21179233559934 4.507634386484585)
4.600684698,101.182137,Ipoh,Perak,30912,POINT (101.1821370112114 4.600684697611276)
4.679326108,101.2025723,Ipoh,Perak,30912,POINT (101.20257231170216 4.679326107640918)
4.668255958,101.1635704,Ipoh,Perak,30912,POINT (101.1635704208294 4.668255957550679)
4.575032694,101.113807,Ipoh,Perak,30912,POINT (101.11380702748372 4.575032693986166)
4.459905305,100.9616499,Ipoh,Perak,30912,POINT (100.96164987013184 4.459905305079294)
4.718369496,101.1364131,Ipoh,Perak,30988,POINT (101.13641307479634 4.718369496260601)
4.69644023,101.0961259,Ipoh,Perak,30988,POINT (101.0961258623997 4.696440229602751)
4.494466883,101.0286082,Ipoh,Perak,30988,POINT (101.0286081703106 4.494466882776643)
4.59130856,101.0155117,Ipoh,Perak,30988,POINT (101.01551172392335 4.591308560058226)
4.504520282,101.0596912,Ipoh,Perak,30988,POINT (101.05969116692006 4.5045202817021)
4.611766679,101.2055297,Ipoh,Perak,30988,POINT (101.20552974000049 4.611766679252314)
4.680539819,101.2171843,Ipoh,Perak,30988,POINT (101.21718427270636 4.680539819123024)
4.576223337,101.0940714,Ipoh,Perak,30988,POINT (101.09407136374264 4.576223336636538)
4.537192109,101.159086,Ipoh,Perak,30990,POINT (101.15908600600648 4.537192109266321)
4.547533593,101.1753639,Ipoh,Perak,30990,POINT (101.17536393964956 4.547533592806719)
4.710676829,101.1854867,Ipoh,Perak,30990,POINT (101.1854867044878 4.710676829253629)
4.607478203,101.1655751,Ipoh,Perak,30990,POINT (101.16557514519646 4.6074782027013)
4.716003166,100.9768263,Ipoh,Perak,30990,POINT (100.976826319533 4.716003166162926)
4.744555329,100.9423277,Ipoh,Perak,30990,POINT (100.9423276501348 4.744555328669493)
4.611989975,101.0039019,Ipoh,Perak,30990,POINT (101.00390188884693 4.611989974840136)
4.70431656,100.9363051,Ipoh,Perak,30990,POINT (100.9363050531206 4.704316559538526)
4.459447352,101.0055341,Batu Gajah,Perak,31000,POINT (101.00553413945066 4.459447352057105)
4.463385994,101.062134,Batu Gajah,Perak,31000,POINT (101.06213395463077 4.463385994426325)
4.461881558,101.0117174,Batu Gajah,Perak,31000,POINT (101.01171735300971 4.461881557750367)
4.494021416,101.0076718,Batu Gajah,Perak,31000,POINT (101.00767176927916 4.494021416327838)
4.452296532,101.0721245,Batu Gajah,Perak,31000,POINT (101.07212447016325 4.452296532262646)
4.489607435,101.0492213,Batu Gajah,Perak,31000,POINT (101.04922134803944 4.489607434812605)
4.470387903,101.0689894,Batu Gajah,Perak,31000,POINT (101.06898942075728 4.47038790293011)
4.509221171,101.0016503,Batu Gajah,Perak,31000,POINT (101.0016502796292 4.509221171396644)
4.437027624,101.0378302,Batu Gajah,Perak,31007,POINT (101.03783020263876 4.43702762350508)
4.497442433,101.0279828,Batu Gajah,Perak,31007,POINT (101.02798284586136 4.497442432536212)
4.474338129,101.0136657,Batu Gajah,Perak,31007,POINT (101.01366572302018 4.474338128556685)
4.445386714,101.0105313,Batu Gajah,Perak,31007,POINT (101.01053126779632 4.445386713602653)
4.453057161,101.0471751,Batu Gajah,Perak,31007,POINT (101.04717506393985 4.453057161023244)
4.491747455,101.015049,Batu Gajah,Perak,31007,POINT (101.01504896032124 4.491747454562503)
4.47556402,101.0507016,Batu Gajah,Perak,31007,POINT (101.05070157848152 4.47556402039392)
4.488731769,101.0612982,Batu Gajah,Perak,31007,POINT (101.06129822608892 4.4887317692755415)
